,src,iso_code,region,trg,weighted,log-weight,norm-log-weight,days_since_100_cases_in_China_2019,weeks_since_100_cases
11490,Norway,NOR,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,49.0,7
11491,Norway,NOR,Europe,Slovakia,1.0,0.0,0.0,49.0,7
11492,Norway,NOR,Europe,Spain,52.0,3.9512437185814275,0.6322014992739362,49.0,7
11493,Norway,NOR,Europe,Sweden,13.0,2.5649493574615367,0.4103935228604617,49.0,7
11494,Norway,NOR,Europe,Switzerland,3.0,1.0986122886681098,0.17577866248809984,49.0,7
11495,Norway,NOR,Europe,Thailand,3.0,1.0986122886681098,0.17577866248809984,49.0,7
11496,Norway,NOR,Europe,Turkey,7.0,1.9459101490553132,0.3113468571680022,49.0,7
11497,Norway,NOR,Europe,Ukraine,1.0,0.0,0.0,49.0,7
11498,Norway,NOR,Europe,United Kingdom of Great Britain and Northern Ireland,42.0,3.7376696182833684,0.5980295078628393,49.0,7
11499,Norway,NOR,Europe,United States of America,5.0,1.6094379124341003,0.25751108605227985,49.0,7
11576,Oman,OMN,Asia,Bahrain,3.0,1.0986122886681098,0.17577866248809984,69.0,9
11577,Oman,OMN,Asia,Bangladesh,4.0,1.3862943611198906,0.22180797641347444,69.0,9
11578,Oman,OMN,Asia,Egypt,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11579,Oman,OMN,Asia,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11580,Oman,OMN,Asia,France,1.0,0.0,0.0,69.0,9
11581,Oman,OMN,Asia,Germany,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11582,Oman,OMN,Asia,India,22.0,3.091042453358316,0.4945687516421019,69.0,9
11583,Oman,OMN,Asia,Iran (Islamic Republic of),3.0,1.0986122886681098,0.17577866248809984,69.0,9
11584,Oman,OMN,Asia,Italy,1.0,0.0,0.0,69.0,9
11585,Oman,OMN,Asia,Jordan,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11586,Oman,OMN,Asia,Kuwait,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11587,Oman,OMN,Asia,Lebanon,1.0,0.0,0.0,69.0,9
11588,Oman,OMN,Asia,Malaysia,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11589,Oman,OMN,Asia,Maldives,1.0,0.0,0.0,69.0,9
11590,Oman,OMN,Asia,Nepal,1.0,0.0,0.0,69.0,9
11591,Oman,OMN,Asia,Pakistan,14.0,2.6390573296152584,0.4222508453747394,69.0,9
11592,Oman,OMN,Asia,Qatar,6.0,1.791759469228055,0.28668265069483706,69.0,9
11593,Oman,OMN,Asia,Saudi Arabia,7.0,1.9459101490553132,0.3113468571680022,69.0,9
11594,Oman,OMN,Asia,Sri Lanka,3.0,1.0986122886681098,0.17577866248809984,69.0,9
11595,Oman,OMN,Asia,Switzerland,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11596,Oman,OMN,Asia,"Tanzania, United Republic of",1.0,0.0,0.0,69.0,9
11597,Oman,OMN,Asia,Thailand,1.0,0.0,0.0,69.0,9
11598,Oman,OMN,Asia,Turkey,2.0,0.6931471805599453,0.11090398820673722,69.0,9
11599,Oman,OMN,Asia,United Arab Emirates,20.0,2.995732273553991,0.4793190624657543,69.0,9
11600,Oman,OMN,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,69.0,9
11651,Pakistan,PAK,Asia,Afghanistan,4.0,1.3862943611198906,0.22180797641347444,59.0,8
11652,Pakistan,PAK,Asia,Bahrain,6.0,1.791759469228055,0.28668265069483706,59.0,8
11653,Pakistan,PAK,Asia,Bangladesh,1.0,0.0,0.0,59.0,8
11654,Pakistan,PAK,Asia,Canada,3.0,1.0986122886681098,0.17577866248809984,59.0,8
11655,Pakistan,PAK,Asia,China,4.0,1.3862943611198906,0.22180797641347444,59.0,8
11656,Pakistan,PAK,Asia,Denmark,1.0,0.0,0.0,59.0,8
11657,Pakistan,PAK,Asia,France,1.0,0.0,0.0,59.0,8
11658,Pakistan,PAK,Asia,India,3.0,1.0986122886681098,0.17577866248809984,59.0,8
11659,Pakistan,PAK,Asia,Iran (Islamic Republic of),3.0,1.0986122886681098,0.17577866248809984,59.0,8
11660,Pakistan,PAK,Asia,Italy,2.0,0.6931471805599453,0.11090398820673722,59.0,8
11661,Pakistan,PAK,Asia,Kuwait,6.0,1.791759469228055,0.28668265069483706,59.0,8
11662,Pakistan,PAK,Asia,Malaysia,3.0,1.0986122886681098,0.17577866248809984,59.0,8
11663,Pakistan,PAK,Asia,Nepal,1.0,0.0,0.0,59.0,8
11664,Pakistan,PAK,Asia,Norway,1.0,0.0,0.0,59.0,8
11665,Pakistan,PAK,Asia,Oman,13.0,2.5649493574615367,0.4103935228604617,59.0,8
11666,Pakistan,PAK,Asia,Qatar,6.0,1.791759469228055,0.28668265069483706,59.0,8
11667,Pakistan,PAK,Asia,Saudi Arabia,39.0,3.6635616461296463,0.5861721853485615,59.0,8
11668,Pakistan,PAK,Asia,Spain,2.0,0.6931471805599453,0.11090398820673722,59.0,8
11669,Pakistan,PAK,Asia,Sri Lanka,2.0,0.6931471805599453,0.11090398820673722,59.0,8
11670,Pakistan,PAK,Asia,Thailand,4.0,1.3862943611198906,0.22180797641347444,59.0,8
11671,Pakistan,PAK,Asia,Turkey,3.0,1.0986122886681098,0.17577866248809984,59.0,8
11672,Pakistan,PAK,Asia,United Arab Emirates,51.0,3.9318256327243257,0.629094593229604,59.0,8
11673,Pakistan,PAK,Asia,United Kingdom of Great Britain and Northern Ireland,7.0,1.9459101490553132,0.3113468571680022,59.0,8
11743,Palau,PLW,Oceania,Guam,1.0,0.0,0.0,999.0,142
11744,Palau,PLW,Oceania,Japan,3.0,1.0986122886681098,0.17577866248809984,999.0,142
11745,Palau,PLW,Oceania,Micronesia (Federated States of),1.0,0.0,0.0,999.0,142
11746,Palau,PLW,Oceania,Philippines,1.0,0.0,0.0,999.0,142
11747,Palau,PLW,Oceania,"Korea, Republic of",2.0,0.6931471805599453,0.11090398820673722,999.0,142
11748,Palau,PLW,Oceania,Taiwan,2.0,0.6931471805599453,0.11090398820673722,999.0,142
11761,Panama,PAN,Americas,Argentina,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11762,Panama,PAN,Americas,Aruba,1.0,0.0,0.0,61.0,8
11763,Panama,PAN,Americas,Bahamas,1.0,0.0,0.0,61.0,8
11764,Panama,PAN,Americas,Bolivia,1.0,0.0,0.0,61.0,8
11765,Panama,PAN,Americas,Brazil,7.0,1.9459101490553132,0.3113468571680022,61.0,8
11766,Panama,PAN,Americas,Canada,1.0,0.0,0.0,61.0,8
11767,Panama,PAN,Americas,Chile,1.0,0.0,0.0,61.0,8
11768,Panama,PAN,Americas,Colombia,10.0,2.302585092994046,0.3684150742590171,61.0,8
11769,Panama,PAN,Americas,Costa Rica,7.0,1.9459101490553132,0.3113468571680022,61.0,8
11770,Panama,PAN,Americas,Cuba,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11771,Panama,PAN,Americas,Dominican Republic,4.0,1.3862943611198906,0.22180797641347444,61.0,8
11772,Panama,PAN,Americas,Ecuador,3.0,1.0986122886681098,0.17577866248809984,61.0,8
11773,Panama,PAN,Americas,El Salvador,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11774,Panama,PAN,Americas,France,1.0,0.0,0.0,61.0,8
11775,Panama,PAN,Americas,Guatemala,1.0,0.0,0.0,61.0,8
11776,Panama,PAN,Americas,Haiti,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11777,Panama,PAN,Americas,Honduras,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11778,Panama,PAN,Americas,Jamaica,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11779,Panama,PAN,Americas,Mexico,8.0,2.0794415416798357,0.33271196462021163,61.0,8
11780,Panama,PAN,Americas,Netherlands,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11781,Panama,PAN,Americas,Netherlands Antilles,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11782,Panama,PAN,Americas,Nicaragua,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11783,Panama,PAN,Americas,Paraguay,1.0,0.0,0.0,61.0,8
11784,Panama,PAN,Americas,Peru,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11785,Panama,PAN,Americas,Puerto Rico,1.0,0.0,0.0,61.0,8
11786,Panama,PAN,Americas,Spain,1.0,0.0,0.0,61.0,8
11787,Panama,PAN,Americas,Trinidad and Tobago,2.0,0.6931471805599453,0.11090398820673722,61.0,8
11788,Panama,PAN,Americas,United States of America,30.0,3.4011973816621555,0.5441937367471169,61.0,8
11789,Panama,PAN,Americas,Uruguay,1.0,0.0,0.0,61.0,8
11790,Panama,PAN,Americas,Venezuela (Bolivarian Republic of),6.0,1.791759469228055,0.28668265069483706,61.0,8
11821,Papua New Guinea,PNG,Oceania,Australia,9.0,2.1972245773362196,0.3515573249761997,999.0,142
11822,Papua New Guinea,PNG,Oceania,Fiji,1.0,0.0,0.0,999.0,142
11823,Papua New Guinea,PNG,Oceania,Hong Kong,1.0,0.0,0.0,999.0,142
11824,Papua New Guinea,PNG,Oceania,Indonesia,1.0,0.0,0.0,999.0,142
11825,Papua New Guinea,PNG,Oceania,Japan,1.0,0.0,0.0,999.0,142
11826,Papua New Guinea,PNG,Oceania,Philippines,2.0,0.6931471805599453,0.11090398820673722,999.0,142
11827,Papua New Guinea,PNG,Oceania,Singapore,1.0,0.0,0.0,999.0,142
11828,Papua New Guinea,PNG,Oceania,Solomon Islands,1.0,0.0,0.0,999.0,142
11845,Paraguay,PRY,Americas,Argentina,4.0,1.3862943611198906,0.22180797641347444,78.0,11
11846,Paraguay,PRY,Americas,Bolivia,2.0,0.6931471805599453,0.11090398820673722,78.0,11
11847,Paraguay,PRY,Americas,Brazil,5.0,1.6094379124341003,0.25751108605227985,78.0,11
11848,Paraguay,PRY,Americas,Chile,2.0,0.6931471805599453,0.11090398820673722,78.0,11
11849,Paraguay,PRY,Americas,Panama,1.0,0.0,0.0,78.0,11
11850,Paraguay,PRY,Americas,Peru,1.0,0.0,0.0,78.0,11
11851,Paraguay,PRY,Americas,United States of America,2.0,0.6931471805599453,0.11090398820673722,78.0,11
11852,Paraguay,PRY,Americas,Uruguay,1.0,0.0,0.0,78.0,11
11869,Peru,PER,Americas,Argentina,4.0,1.3862943611198906,0.22180797641347444,60.0,8
11870,Peru,PER,Americas,Bolivia,8.0,2.0794415416798357,0.33271196462021163,60.0,8
11871,Peru,PER,Americas,Brazil,10.0,2.302585092994046,0.3684150742590171,60.0,8
11872,Peru,PER,Americas,Canada,1.0,0.0,0.0,60.0,8
11873,Peru,PER,Americas,Chile,7.0,1.9459101490553132,0.3113468571680022,60.0,8
11874,Peru,PER,Americas,Colombia,4.0,1.3862943611198906,0.22180797641347444,60.0,8
11875,Peru,PER,Americas,Costa Rica,1.0,0.0,0.0,60.0,8
11876,Peru,PER,Americas,Cuba,2.0,0.6931471805599453,0.11090398820673722,60.0,8
11877,Peru,PER,Americas,Dominican Republic,2.0,0.6931471805599453,0.11090398820673722,60.0,8
11878,Peru,PER,Americas,Ecuador,6.0,1.791759469228055,0.28668265069483706,60.0,8
11879,Peru,PER,Americas,El Salvador,1.0,0.0,0.0,60.0,8
11880,Peru,PER,Americas,France,2.0,0.6931471805599453,0.11090398820673722,60.0,8
11881,Peru,PER,Americas,Mexico,4.0,1.3862943611198906,0.22180797641347444,60.0,8
11882,Peru,PER,Americas,Netherlands,2.0,0.6931471805599453,0.11090398820673722,60.0,8
11883,Peru,PER,Americas,Panama,2.0,0.6931471805599453,0.11090398820673722,60.0,8
11884,Peru,PER,Americas,Paraguay,1.0,0.0,0.0,60.0,8
11885,Peru,PER,Americas,Spain,3.0,1.0986122886681098,0.17577866248809984,60.0,8
11886,Peru,PER,Americas,United States of America,21.0,3.044522437723423,0.48712551965610207,60.0,8
11887,Peru,PER,Americas,Uruguay,1.0,0.0,0.0,60.0,8
11888,Peru,PER,Americas,Venezuela (Bolivarian Republic of),2.0,0.6931471805599453,0.11090398820673722,60.0,8
11969,Philippines,PHL,Asia,Australia,4.0,1.3862943611198906,0.22180797641347444,57.0,8
11970,Philippines,PHL,Asia,Bahrain,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11971,Philippines,PHL,Asia,Brunei,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11972,Philippines,PHL,Asia,Cambodia,1.0,0.0,0.0,57.0,8
11973,Philippines,PHL,Asia,Canada,1.0,0.0,0.0,57.0,8
11974,Philippines,PHL,Asia,China,13.0,2.5649493574615367,0.4103935228604617,57.0,8
11975,Philippines,PHL,Asia,Guam,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11976,Philippines,PHL,Asia,Hong Kong,11.0,2.3978952727983707,0.3836647634353647,57.0,8
11977,Philippines,PHL,Asia,Indonesia,5.0,1.6094379124341003,0.25751108605227985,57.0,8
11978,Philippines,PHL,Asia,Japan,15.0,2.70805020110221,0.4332897485403797,57.0,8
11979,Philippines,PHL,Asia,Macao,5.0,1.6094379124341003,0.25751108605227985,57.0,8
11980,Philippines,PHL,Asia,Malaysia,9.0,2.1972245773362196,0.3515573249761997,57.0,8
11981,Philippines,PHL,Asia,Palau,1.0,0.0,0.0,57.0,8
11982,Philippines,PHL,Asia,Papua New Guinea,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11983,Philippines,PHL,Asia,Qatar,3.0,1.0986122886681098,0.17577866248809984,57.0,8
11984,Philippines,PHL,Asia,Saudi Arabia,5.0,1.6094379124341003,0.25751108605227985,57.0,8
11985,Philippines,PHL,Asia,Singapore,17.0,2.833213344056216,0.4533159307415043,57.0,8
11986,Philippines,PHL,Asia,"Korea, Republic of",27.0,3.295836866004329,0.5273359874642995,57.0,8
11987,Philippines,PHL,Asia,Taiwan,9.0,2.1972245773362196,0.3515573249761997,57.0,8
11988,Philippines,PHL,Asia,Thailand,6.0,1.791759469228055,0.28668265069483706,57.0,8
11989,Philippines,PHL,Asia,United Arab Emirates,7.0,1.9459101490553132,0.3113468571680022,57.0,8
11990,Philippines,PHL,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,57.0,8
11991,Philippines,PHL,Asia,United States of America,3.0,1.0986122886681098,0.17577866248809984,57.0,8
11992,Philippines,PHL,Asia,Viet Nam,4.0,1.3862943611198906,0.22180797641347444,57.0,8
11993,Poland,POL,Europe,Armenia,1.0,0.0,0.0,57.0,8
11994,Poland,POL,Europe,Austria,4.0,1.3862943611198906,0.22180797641347444,57.0,8
11995,Poland,POL,Europe,Belarus,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11996,Poland,POL,Europe,Belgium,6.0,1.791759469228055,0.28668265069483706,57.0,8
11997,Poland,POL,Europe,Bulgaria,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11998,Poland,POL,Europe,Canada,2.0,0.6931471805599453,0.11090398820673722,57.0,8
11999,Poland,POL,Europe,China,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12000,Poland,POL,Europe,Croatia,3.0,1.0986122886681098,0.17577866248809984,57.0,8
12001,Poland,POL,Europe,Cyprus,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12002,Poland,POL,Europe,Czechia,3.0,1.0986122886681098,0.17577866248809984,57.0,8
12003,Poland,POL,Europe,Denmark,8.0,2.0794415416798357,0.33271196462021163,57.0,8
12004,Poland,POL,Europe,Estonia,1.0,0.0,0.0,57.0,8
12005,Poland,POL,Europe,Finland,5.0,1.6094379124341003,0.25751108605227985,57.0,8
12006,Poland,POL,Europe,France,15.0,2.70805020110221,0.4332897485403797,57.0,8
12007,Poland,POL,Europe,Georgia,3.0,1.0986122886681098,0.17577866248809984,57.0,8
12008,Poland,POL,Europe,Germany,44.0,3.784189633918261,0.6054727398488391,57.0,8
12009,Poland,POL,Europe,Greece,7.0,1.9459101490553132,0.3113468571680022,57.0,8
12010,Poland,POL,Europe,Hungary,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12011,Poland,POL,Europe,Ireland,15.0,2.70805020110221,0.4332897485403797,57.0,8
12012,Poland,POL,Europe,Israel,4.0,1.3862943611198906,0.22180797641347444,57.0,8
12013,Poland,POL,Europe,Italy,29.0,3.367295829986474,0.5387694669921819,57.0,8
12014,Poland,POL,Europe,Latvia,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12015,Poland,POL,Europe,Lithuania,1.0,0.0,0.0,57.0,8
12016,Poland,POL,Europe,Malta,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12017,Poland,POL,Europe,Netherlands,9.0,2.1972245773362196,0.3515573249761997,57.0,8
12018,Poland,POL,Europe,Norway,31.0,3.4339872044851463,0.549440129181007,57.0,8
12019,Poland,POL,Europe,Portugal,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12020,Poland,POL,Europe,Qatar,1.0,0.0,0.0,57.0,8
12021,Poland,POL,Europe,Romania,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12022,Poland,POL,Europe,Russian Federation,4.0,1.3862943611198906,0.22180797641347444,57.0,8
12023,Poland,POL,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12024,Poland,POL,Europe,Slovenia,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12025,Poland,POL,Europe,Spain,22.0,3.091042453358316,0.4945687516421019,57.0,8
12026,Poland,POL,Europe,Sweden,13.0,2.5649493574615367,0.4103935228604617,57.0,8
12027,Poland,POL,Europe,Switzerland,7.0,1.9459101490553132,0.3113468571680022,57.0,8
12028,Poland,POL,Europe,Turkey,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12029,Poland,POL,Europe,Ukraine,6.0,1.791759469228055,0.28668265069483706,57.0,8
12030,Poland,POL,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12031,Poland,POL,Europe,United Kingdom of Great Britain and Northern Ireland,67.0,4.204692619390966,0.6727534840395448,57.0,8
12032,Poland,POL,Europe,United States of America,2.0,0.6931471805599453,0.11090398820673722,57.0,8
12273,Portugal,PRT,Europe,Algeria,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12274,Portugal,PRT,Europe,Angola,3.0,1.0986122886681098,0.17577866248809984,56.0,8
12275,Portugal,PRT,Europe,Austria,6.0,1.791759469228055,0.28668265069483706,56.0,8
12276,Portugal,PRT,Europe,Belgium,18.0,2.8903717578961645,0.4624613131829369,56.0,8
12277,Portugal,PRT,Europe,Brazil,12.0,2.4849066497880004,0.3975866389015743,56.0,8
12278,Portugal,PRT,Europe,Canada,8.0,2.0794415416798357,0.33271196462021163,56.0,8
12279,Portugal,PRT,Europe,Cabo Verde,9.0,2.1972245773362196,0.3515573249761997,56.0,8
12280,Portugal,PRT,Europe,Czechia,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12281,Portugal,PRT,Europe,Denmark,5.0,1.6094379124341003,0.25751108605227985,56.0,8
12282,Portugal,PRT,Europe,Finland,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12283,Portugal,PRT,Europe,France,51.0,3.9318256327243257,0.629094593229604,56.0,8
12284,Portugal,PRT,Europe,Germany,62.0,4.127134385045092,0.6603441173877443,56.0,8
12285,Portugal,PRT,Europe,Ghana,1.0,0.0,0.0,56.0,8
12286,Portugal,PRT,Europe,Hungary,1.0,0.0,0.0,56.0,8
12287,Portugal,PRT,Europe,Ireland,12.0,2.4849066497880004,0.3975866389015743,56.0,8
12288,Portugal,PRT,Europe,Italy,18.0,2.8903717578961645,0.4624613131829369,56.0,8
12289,Portugal,PRT,Europe,Luxembourg,7.0,1.9459101490553132,0.3113468571680022,56.0,8
12290,Portugal,PRT,Europe,Mali,1.0,0.0,0.0,56.0,8
12291,Portugal,PRT,Europe,"Moldova, Republic of",1.0,0.0,0.0,56.0,8
12292,Portugal,PRT,Europe,Morocco,4.0,1.3862943611198906,0.22180797641347444,56.0,8
12293,Portugal,PRT,Europe,Mozambique,1.0,0.0,0.0,56.0,8
12294,Portugal,PRT,Europe,Netherlands,22.0,3.091042453358316,0.4945687516421019,56.0,8
12295,Portugal,PRT,Europe,Norway,3.0,1.0986122886681098,0.17577866248809984,56.0,8
12296,Portugal,PRT,Europe,Poland,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12297,Portugal,PRT,Europe,Romania,1.0,0.0,0.0,56.0,8
12298,Portugal,PRT,Europe,Russian Federation,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12299,Portugal,PRT,Europe,Sao Tome and Principe,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12300,Portugal,PRT,Europe,Senegal,1.0,0.0,0.0,56.0,8
12301,Portugal,PRT,Europe,Spain,43.0,3.7612001156935624,0.6017944023621153,56.0,8
12302,Portugal,PRT,Europe,Sweden,4.0,1.3862943611198906,0.22180797641347444,56.0,8
12303,Portugal,PRT,Europe,Switzerland,17.0,2.833213344056216,0.4533159307415043,56.0,8
12304,Portugal,PRT,Europe,Tunisia,1.0,0.0,0.0,56.0,8
12305,Portugal,PRT,Europe,Turkey,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12306,Portugal,PRT,Europe,Ukraine,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12307,Portugal,PRT,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,56.0,8
12308,Portugal,PRT,Europe,United Kingdom of Great Britain and Northern Ireland,82.0,4.406719247264253,0.7050778725438825,56.0,8
12309,Portugal,PRT,Europe,United States of America,14.0,2.6390573296152584,0.4222508453747394,56.0,8
12310,Portugal,PRT,Europe,Venezuela (Bolivarian Republic of),3.0,1.0986122886681098,0.17577866248809984,56.0,8
12311,Puerto Rico,PRI,Americas,Anguilla,2.0,0.6931471805599453,0.11090398820673722,72.0,10
12312,Puerto Rico,PRI,Americas,Antigua and Barbuda,1.0,0.0,0.0,72.0,10
12313,Puerto Rico,PRI,Americas,Virgin Islands (British),7.0,1.9459101490553132,0.3113468571680022,72.0,10
12314,Puerto Rico,PRI,Americas,Canada,1.0,0.0,0.0,72.0,10
12315,Puerto Rico,PRI,Americas,Colombia,1.0,0.0,0.0,72.0,10
12316,Puerto Rico,PRI,Americas,Dominica,4.0,1.3862943611198906,0.22180797641347444,72.0,10
12317,Puerto Rico,PRI,Americas,Dominican Republic,9.0,2.1972245773362196,0.3515573249761997,72.0,10
12318,Puerto Rico,PRI,Americas,France,1.0,0.0,0.0,72.0,10
12319,Puerto Rico,PRI,Americas,Germany,1.0,0.0,0.0,72.0,10
12320,Puerto Rico,PRI,Americas,Guadeloupe,2.0,0.6931471805599453,0.11090398820673722,72.0,10
12321,Puerto Rico,PRI,Americas,Martinique,2.0,0.6931471805599453,0.11090398820673722,72.0,10
12322,Puerto Rico,PRI,Americas,Netherlands Antilles,3.0,1.0986122886681098,0.17577866248809984,72.0,10
12323,Puerto Rico,PRI,Americas,Panama,1.0,0.0,0.0,72.0,10
12324,Puerto Rico,PRI,Americas,Saint Kitts and Nevis,4.0,1.3862943611198906,0.22180797641347444,72.0,10
12325,Puerto Rico,PRI,Americas,Turks and Caicos Islands,1.0,0.0,0.0,72.0,10
12326,Puerto Rico,PRI,Americas,United States of America,53.0,3.970291913552122,0.635249222542006,72.0,10
12327,Puerto Rico,PRI,Americas,Venezuela (Bolivarian Republic of),1.0,0.0,0.0,72.0,10
12329,Qatar,QAT,Asia,Algeria,1.0,0.0,0.0,54.0,7
12330,Qatar,QAT,Asia,Australia,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12331,Qatar,QAT,Asia,Austria,1.0,0.0,0.0,54.0,7
12332,Qatar,QAT,Asia,Azerbaijan,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12333,Qatar,QAT,Asia,Bahrain,12.0,2.4849066497880004,0.3975866389015743,54.0,7
12334,Qatar,QAT,Asia,Bangladesh,1.0,0.0,0.0,54.0,7
12335,Qatar,QAT,Asia,Belgium,1.0,0.0,0.0,54.0,7
12336,Qatar,QAT,Asia,Brazil,1.0,0.0,0.0,54.0,7
12337,Qatar,QAT,Asia,Myanmar,1.0,0.0,0.0,54.0,7
12338,Qatar,QAT,Asia,Canada,1.0,0.0,0.0,54.0,7
12339,Qatar,QAT,Asia,China,6.0,1.791759469228055,0.28668265069483706,54.0,7
12340,Qatar,QAT,Asia,Cyprus,1.0,0.0,0.0,54.0,7
12341,Qatar,QAT,Asia,Denmark,1.0,0.0,0.0,54.0,7
12342,Qatar,QAT,Asia,Egypt,4.0,1.3862943611198906,0.22180797641347444,54.0,7
12343,Qatar,QAT,Asia,Ethiopia,1.0,0.0,0.0,54.0,7
12344,Qatar,QAT,Asia,France,1.0,0.0,0.0,54.0,7
12345,Qatar,QAT,Asia,Germany,9.0,2.1972245773362196,0.3515573249761997,54.0,7
12346,Qatar,QAT,Asia,Greece,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12347,Qatar,QAT,Asia,Hong Kong,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12348,Qatar,QAT,Asia,Hungary,1.0,0.0,0.0,54.0,7
12349,Qatar,QAT,Asia,India,16.0,2.772588722239781,0.4436159528269489,54.0,7
12350,Qatar,QAT,Asia,Indonesia,1.0,0.0,0.0,54.0,7
12351,Qatar,QAT,Asia,Iran (Islamic Republic of),5.0,1.6094379124341003,0.25751108605227985,54.0,7
12352,Qatar,QAT,Asia,Iraq,5.0,1.6094379124341003,0.25751108605227985,54.0,7
12353,Qatar,QAT,Asia,Italy,4.0,1.3862943611198906,0.22180797641347444,54.0,7
12354,Qatar,QAT,Asia,Japan,6.0,1.791759469228055,0.28668265069483706,54.0,7
12355,Qatar,QAT,Asia,Jordan,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12356,Qatar,QAT,Asia,Kenya,1.0,0.0,0.0,54.0,7
12357,Qatar,QAT,Asia,Kuwait,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12358,Qatar,QAT,Asia,Lebanon,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12359,Qatar,QAT,Asia,Malaysia,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12360,Qatar,QAT,Asia,Maldives,1.0,0.0,0.0,54.0,7
12361,Qatar,QAT,Asia,Morocco,1.0,0.0,0.0,54.0,7
12362,Qatar,QAT,Asia,Nepal,2.0,0.6931471805599453,0.11090398820673722,54.0,7
12363,Qatar,QAT,Asia,Netherlands,3.0,1.0986122886681098,0.17577866248809984,54.0,7
12364,Qatar,QAT,Asia,Nigeria,1.0,0.0,0.0,54.0,7
12365,Qatar,QAT,Asia,Norway,1.0,0.0,0.0,54.0,7
12366,Qatar,QAT,Asia,Oman,6.0,1.791759469228055,0.28668265069483706,54.0,7
12367,Qatar,QAT,Asia,Pakistan,5.0,1.6094379124341003,0.25751108605227985,54.0,7
12368,Qatar,QAT,Asia,Philippines,3.0,1.0986122886681098,0.17577866248809984,54.0,7
12369,Qatar,QAT,Asia,Poland,1.0,0.0,0.0,54.0,7
12370,Qatar,QAT,Asia,Romania,1.0,0.0,0.0,54.0,7
12371,Qatar,QAT,Asia,Russian Federation,1.0,0.0,0.0,54.0,7
12372,Qatar,QAT,Asia,Saudi Arabia,9.0,2.1972245773362196,0.3515573249761997,54.0,7
