src,trg,kmdist,Proximity_1_over_dist
RWA,SER,5112,0.0001956181534
RWA,MNG,4959,0.0002016535592
RWA,MAC,4868,0.0002054231717
RWA,CRO,5319,0.0001880052641
RWA,YUG,5112,0.0001956181534
RWA,BOS,5046,0.0001981767737
RWA,SLV,5455,0.0001833180568
RWA,GRC,4396,0.0002274795268
RWA,CYP,4027,0.0002483238143
RWA,BUL,4846,0.0002063557573
RWA,MLD,5347,0.0001870207593
RWA,RUM,5031,0.0001987676406
RWA,RUS,6281,0.0001592103168
RWA,EST,6702,0.0001492091913
RWA,LAT,6379,0.0001567643831
RWA,LIT,6145,0.00016273393
RWA,UKR,5684,0.0001759324419
RWA,BLR,6026,0.0001659475606
RWA,ARM,4795,0.0002085505735
RWA,GRG,4811,0.0002078569944
RWA,AZE,4989,0.0002004409701
RWA,FIN,6807,0.0001469075951
RWA,SWD,6767,0.0001477759716
RWA,NOR,6904,0.0001448435689
RWA,DEN,6446,0.0001551349674
RWA,ICE,8370,0.000119474313
RWA,CAP,6237,0.0001603334937
RWA,STP,2585,0.0003868471954
RWA,GNB,5241,0.0001908032818
RWA,EQG,2267,0.0004411116012
RWA,GAM,5395,0.0001853568119
RWA,MLI,4458,0.0002243158367
RWA,SEN,5509,0.0001815211472
RWA,BEN,3153,0.000317158262
RWA,MAA,5475,0.0001826484018
RWA,NIR,3464,0.0002886836028
RWA,CDI,4019,0.000248818114
RWA,GUI,4982,0.0002007226014
RWA,BFO,3787,0.0002640612622
RWA,LBR,4617,0.0002165908599
RWA,SIE,4925,0.0002030456853
RWA,GHA,3400,0.0002941176471
RWA,TOG,3313,0.0003018412315
RWA,CAO,2125,0.0004705882353
RWA,NIG,3081,0.0003245699448
RWA,GAB,2300,0.0004347826087
RWA,CEN,1399,0.0007147962831
RWA,CHA,2220,0.0004504504505
RWA,CON,1678,0.0005959475566
RWA,DRC,1678,0.0005959475566
RWA,UGA,288,0.003472222222
RWA,KEN,741,0.001349527665
RWA,TAZ,1157,0.0008643042351
RWA,ZAN,1149,0.0008703220191
RWA,BUI,234,0.004273504274
RWA,SOM,1720,0.0005813953488
RWA,DJI,1992,0.0005020080321
RWA,ETH,1465,0.0006825938567
RWA,ERI,2064,0.000484496124
RWA,ANG,2036,0.0004911591356
RWA,MZM,2787,0.0003588087549
RWA,ZAM,1561,0.0006406149904
RWA,ZIM,1778,0.0005624296963
RWA,MAW,1388,0.0007204610951
RWA,SAF,2671,0.0003743916136
RWA,TRA,2671,0.0003743916136
RWA,OFS,3142,0.0003182686187
RWA,NAM,2717,0.0003680529996
RWA,LES,3118,0.0003207184092
RWA,BOT,2589,0.0003862495172
RWA,SWA,2773,0.0003606202669
RWA,MAG,2685,0.0003724394786
RWA,COM,1827,0.0005473453749
RWA,MAS,3654,0.0002736726875
RWA,SEY,2856,0.000350140056
RWA,MOR,5425,0.0001843317972
RWA,ALG,4996,0.0002001601281
RWA,TUN,4623,0.0002163097556
RWA,LIB,4089,0.0002445585718
RWA,SUD,1816,0.000550660793
RWA,IRN,4591,0.000217817469
RWA,TUR,4476,0.0002234137623
RWA,IRQ,4072,0.0002455795678
RWA,EGY,3458,0.0002891844997
RWA,SYR,3850,0.0002597402597
RWA,LEB,3840,0.0002604166667
RWA,JOR,3631,0.0002754062242
RWA,ISR,3711,0.0002694691458
RWA,SAU,3323,0.000300932892
RWA,YAR,2363,0.0004231908591
RWA,YEM,2363,0.0004231908591
RWA,YPR,2197,0.0004551661356
RWA,KUW,3845,0.0002600780234
RWA,BAH,3775,0.0002649006623
RWA,QAT,3724,0.000268528464
RWA,UAE,3833,0.0002608922515
RWA,OMA,4072,0.0002455795678
RWA,AFG,5638,0.0001773678609
RWA,TKM,5140,0.0001945525292
RWA,TAJ,5881,0.000170039109
RWA,KYR,6546,0.0001527650474
RWA,UZB,6123,0.0001633186347
RWA,KZK,6775,0.000147601476
RWA,CHN,9748,0.0001025851457
RWA,TBT,7295,0.0001370801919
RWA,MON,9101,0.0001098780354
RWA,TAW,10204,0.00009800078401
RWA,KOR,10681,0.00009362419249
RWA,PRK,10567,0.00009463423867
RWA,ROK,10681,0.00009362419249
RWA,JPN,11851,0.00008438106489
RWA,IND,5977,0.0001673080141
RWA,BHU,7078,0.0001412828483
RWA,PAK,5874,0.0001702417433
RWA,BNG,7046,0.0001419244962
RWA,MYA,7482,0.0001336541032
RWA,SRI,5568,0.0001795977011
RWA,NEP,6670,0.0001499250375
RWA,MAD,4782,0.000209117524
RWA,THI,7904,0.0001265182186
RWA,CAM,8354,0.0001197031362
RWA,LAO,8183,0.0001222045705
RWA,VNM,8554,0.0001169043722
RWA,DRV,8562,0.0001167951413
RWA,RVN,8541,0.0001170823089
RWA,MAL,7956,0.0001256913022
RWA,SIN,8189,0.0001221150324
RWA,BRU,9402,0.0001063603489
RWA,PHI,10121,0.00009880446596
RWA,INS,8515,0.0001174398121
RWA,ETM,10578,0.00009453582908
RWA,AUL,12524,0.00007984669435
RWA,PNG,12957,0.00007717835919
RWA,NEW,14120,0.00007082152975
RWA,VAN,14900,0.00006711409396
RWA,SOL,14244,0.0000702049986
RWA,FJI,15940,0.00006273525721
RWA,MSI,15258,0.00006553938917
RWA,PAL,11596,0.00008623663332
RWA,FSM,14215,0.00007034822371
RWA,WSM,15528,0.00006439979392
SOM,USA,12582,0.00007947862025
SOM,CAN,12188,0.00008204791598
SOM,BHM,13040,0.00007668711656
SOM,CUB,13691,0.00007304068366
SOM,HAI,12820,0.00007800312012
SOM,DOM,12582,0.00007947862025
SOM,JAM,13299,0.00007519362358
SOM,TRI,11776,0.00008491847826
SOM,BAR,11555,0.00008654262224
SOM,DMA,11745,0.00008514261388
SOM,GRN,11797,0.00008476731372
SOM,SLU,11719,0.00008533151293
SOM,SVG,11734,0.00008522243054
SOM,AAB,11750,0.00008510638298
SOM,SKN,11846,0.00008441668074
SOM,BLZ,14471,0.00006910372469
SOM,MEX,15451,0.00006472073005
SOM,GUA,14802,0.00006755843805
SOM,HON,14491,0.00006900835001
SOM,SAL,14691,0.00006806888571
SOM,NIC,14440,0.00006925207756
SOM,COS,14258,0.00007013606396
SOM,PAN,13773,0.00007260582299
SOM,COL,13244,0.00007550588946
SOM,VEN,12399,0.00008065166546
SOM,GUY,11442,0.00008739730816
SOM,SUR,11140,0.00008976660682
SOM,ECU,13758,0.00007268498328
SOM,PER,13559,0.0000737517516
SOM,BRA,10381,0.00009632983335
SOM,BOL,12553,0.00007966223214
SOM,PAR,11387,0.00008781944322
SOM,CHL,12527,0.00007982757244
SOM,ARG,11399,0.0000877269936
SOM,URU,11184,0.00008941344778
SOM,UK,6884,0.0001452643812
SOM,IRE,7375,0.0001355932203
SOM,NTH,6702,0.0001492091913
SOM,BEL,6587,0.0001518141794
SOM,LUX,6463,0.000154726907
SOM,FRN,6561,0.0001524157903
SOM,MNC,5953,0.0001679825298
SOM,LIE,6086,0.0001643115347
SOM,SWZ,6129,0.0001631587535
SOM,SPN,6486,0.00015417823
SOM,AND,6253,0.0001599232368
SOM,POR,6824,0.0001465416178
SOM,GMY,6294,0.0001588814744
SOM,GFR,6435,0.0001554001554
SOM,GDR,6294,0.0001588814744
SOM,POL,5994,0.0001668335002
SOM,AUH,5817,0.0001719099192
SOM,AUS,5817,0.0001719099192
SOM,HUN,5605,0.000178412132
SOM,CZE,6075,0.0001646090535
SOM,CZR,6075,0.0001646090535
SOM,SLO,5780,0.0001730103806
SOM,ITA,5435,0.0001839926403
SOM,SNM,5660,0.0001766784452
SOM,MLT,4912,0.0002035830619
SOM,ALB,5037,0.0001985308716
SOM,SER,5275,0.0001895734597
SOM,MNG,5185,0.0001928640309
SOM,MAC,5038,0.0001984914649
SOM,CRO,5579,0.000179243592
SOM,YUG,5275,0.0001895734597
SOM,BOS,5281,0.0001893580761
SOM,SLV,5732,0.0001744591766
SOM,GRC,4567,0.0002189621196
SOM,CYP,3871,0.0002583311806
SOM,BUL,4961,0.0002015722637
SOM,MLD,5247,0.0001905850962
SOM,RUM,5036,0.0001985702939
SOM,RUS,5938,0.000168406871
SOM,EST,6586,0.0001518372305
SOM,LAT,6301,0.0001587049675
SOM,LIT,6060,0.0001650165017
SOM,UKR,5519,0.000181192245
SOM,BLR,5903,0.0001694053871
SOM,ARM,4224,0.0002367424242
SOM,GRG,4229,0.0002364625207
SOM,AZE,4251,0.0002352387673
SOM,FIN,6680,0.0001497005988
SOM,SWD,6763,0.0001478633742
SOM,NOR,7013,0.0001425923285
SOM,DEN,6596,0.0001516070346
SOM,ICE,8702,0.0001149161112
SOM,CAP,7733,0.0001293159188
SOM,STP,4260,0.000234741784
SOM,GNB,6797,0.0001471237311
SOM,EQG,3924,0.000254841998
SOM,GAM,6922,0.0001444669171
SOM,MLI,5976,0.0001673360107
SOM,SEN,7021,0.0001424298533
SOM,BEN,4749,0.0002105706465
SOM,MAA,6909,0.0001447387466
SOM,NIR,4901,0.0002040399918
SOM,CDI,5632,0.0001775568182
SOM,GUI,6565,0.0001523229246
SOM,BFO,5275,0.0001895734597
SOM,LBR,6239,0.0001602820965
SOM,SIE,6523,0.0001533036946
SOM,GHA,5020,0.0001992031873
SOM,TOG,4914,0.0002035002035
SOM,CAO,3758,0.0002660989888
SOM,NIG,4676,0.0002138579983
SOM,GAB,3987,0.0002508151492
SOM,CEN,2967,0.0003370407819
SOM,CHA,3520,0.0002840909091
SOM,CON,3399,0.0002942041777
SOM,DRC,3399,0.0002942041777
SOM,UGA,1443,0.000693000693
SOM,KEN,1003,0.0009970089731
SOM,TAZ,1120,0.0008928571429
SOM,ZAN,1136,0.0008802816901
SOM,BUI,1864,0.0005364806867
SOM,RWA,1720,0.0005813953488
SOM,DJI,1085,0.0009216589862
SOM,ETH,1070,0.0009345794393
SOM,ERI,1638,0.0006105006105
SOM,ANG,3737,0.000267594327
SOM,MZM,3413,0.000292997363
SOM,ZAM,2648,0.0003776435045
SOM,ZIM,2641,0.0003786444529
SOM,MAW,2116,0.0004725897921
SOM,SAF,3523,0.0002838489923
SOM,TRA,3523,0.0002838489923
SOM,OFS,4014,0.0002491280518
SOM,NAM,4059,0.0002463661
SOM,LES,3954,0.0002529084471
SOM,BOT,3571,0.000280033604
SOM,SWA,3469,0.0002882675123
SOM,MAG,2248,0.0004448398577
SOM,COM,1471,0.0006798096533
SOM,MAS,2795,0.0003577817531
SOM,SEY,1362,0.0007342143906
SOM,MOR,6424,0.0001556662516
SOM,ALG,5761,0.0001735809755
SOM,TUN,5233,0.0001910949742
SOM,LIB,4720,0.0002118644068
SOM,SUD,2007,0.0004982561036
SOM,IRN,3729,0.0002681684098
SOM,TUR,4311,0.0002319647414
SOM,IRQ,3446,0.0002901915264
SOM,EGY,3442,0.0002905287623
SOM,SYR,3574,0.000279798545
SOM,LEB,3601,0.0002777006387
SOM,JOR,3377,0.0002961208173
SOM,ISR,3508,0.0002850627138
SOM,SAU,2454,0.0004074979625
SOM,YAR,1452,0.0006887052342
SOM,YEM,1452,0.0006887052342
SOM,YPR,1119,0.0008936550492
SOM,KUW,3012,0.0003320053121
SOM,BAH,2745,0.000364298725
SOM,QAT,2685,0.0003724394786
SOM,UAE,2638,0.0003790750569
SOM,OMA,2733,0.0003658982803
SOM,AFG,4335,0.0002306805075
SOM,TKM,4120,0.0002427184466
SOM,TAJ,4665,0.0002143622722
SOM,KYR,5325,0.0001877934272
SOM,UZB,4958,0.0002016942315
SOM,KZK,5541,0.0001804728388
SOM,CHN,8230,0.0001215066829
SOM,TBT,5718,0.0001748863239
SOM,MON,7734,0.0001292991983
SOM,TAW,8531,0.0001172195522
SOM,KOR,9128,0.0001095530237
SOM,PRK,9040,0.000110619469
SOM,ROK,9128,0.0001095530237
SOM,JPN,10281,0.00009726680284
SOM,IND,4461,0.0002241649854
SOM,BHU,5474,0.0001826817684
SOM,PAK,4498,0.0002223210316
SOM,BNG,5395,0.0001853568119
SOM,MYA,5774,0.0001731901628
SOM,SRI,3850,0.0002597402597
SOM,NEP,5085,0.0001966568338
SOM,MAD,3074,0.0003253090436
SOM,THI,6186,0.0001616553508
SOM,CAM,6634,0.0001507386192
SOM,LAO,6475,0.0001544401544
SOM,VNM,6833,0.0001463486024
SOM,DRV,6871,0.0001455392228
SOM,RVN,6820,0.000146627566
SOM,MAL,6254,0.0001598976655
SOM,SIN,6499,0.0001538698261
SOM,BRU,7695,0.0001299545159
SOM,PHI,8402,0.0001190192811
SOM,INS,6882,0.0001453065969
SOM,ETM,8964,0.0001115573405
SOM,AUL,11387,0.00008781944322
SOM,PNG,11353,0.00008808244517
SOM,NEW,13354,0.00007488392991
SOM,VAN,13439,0.00007441029839
SOM,SOL,12636,0.00007913896803
SOM,FJI,14600,0.00006849315068
SOM,MSI,13537,0.00007387161114
SOM,PAL,9880,0.0001012145749
SOM,FSM,12497,0.00008001920461
SOM,WSM,14042,0.00007121492665
DJI,USA,11654,0.00008580744809
DJI,CAN,11210,0.00008920606601
DJI,BHM,12287,0.00008138683161
DJI,CUB,12920,0.0000773993808
DJI,HAI,12166,0.00008219628473
DJI,DOM,11940,0.0000837520938
DJI,JAM,12635,0.0000791452315
DJI,TRI,11293,0.00008855042947
DJI,BAR,11035,0.00009062075215
DJI,DMA,11214,0.00008917424648
DJI,GRN,11288,0.00008858965273
DJI,SLU,11182,0.00008942944017
DJI,SVG,11207,0.00008922994557
DJI,AAB,11159,0.00008961376467
DJI,SKN,11248,0.00008890469417
DJI,BLZ,13751,0.00007272198386
DJI,MEX,14616,0.00006841817187
DJI,GUA,14115,0.00007084661707
DJI,HON,13833,0.00007229089858
DJI,SAL,14028,0.00007128599943
DJI,NIC,13825,0.00007233273056
DJI,COS,13697,0.00007300868803
DJI,PAN,13253,0.00007545461405
DJI,COL,12829,0.00007794839816
DJI,VEN,11909,0.00008397010664
DJI,GUY,11031,0.00009065361255
DJI,SUR,10758,0.00009295408068
DJI,ECU,13423,0.00007449899426
DJI,PER,13489,0.00007413447995
DJI,BRA,10402,0.00009613535858
DJI,BOL,12570,0.00007955449483
DJI,PAR,11585,0.00008631851532
DJI,CHL,12891,0.00007757350089
DJI,ARG,11765,0.00008499787505
DJI,URU,11551,0.00008657259112
DJI,UK,5850,0.0001709401709
DJI,IRE,6344,0.000157629256
DJI,NTH,5652,0.0001769285209
DJI,BEL,5547,0.0001802776275
DJI,LUX,5421,0.0001844678104
DJI,FRN,5539,0.0001805380032
DJI,MNC,4942,0.0002023472278
DJI,LIE,5047,0.0001981375074
DJI,SWZ,5103,0.0001959631589
DJI,SPN,5554,0.0001800504141
DJI,AND,5277,0.0001895016108
DJI,POR,5935,0.0001684919966
DJI,GMY,5225,0.0001913875598
DJI,GFR,5388,0.0001855976244
DJI,GDR,5225,0.0001913875598
DJI,POL,4913,0.0002035416243
DJI,AUH,4754,0.0002103491796
DJI,AUS,4754,0.0002103491796
DJI,HUN,4537,0.0002204099625
DJI,CZE,5009,0.0001996406468
DJI,CZR,5009,0.0001996406468
DJI,SLO,4714,0.0002121340687
DJI,ITA,4420,0.0002262443439
DJI,SNM,4629,0.00021602938
DJI,MLT,3930,0.0002544529262
DJI,ALB,3989,0.0002506893958
DJI,SER,4212,0.0002374169041
DJI,MNG,4133,0.0002419549964
DJI,MAC,3979,0.000251319427
DJI,CRO,4527,0.0002208968412
DJI,YUG,4212,0.0002374169041
DJI,BOS,4229,0.0002364625207
DJI,SLV,4682,0.0002135839385
DJI,GRC,3516,0.0002844141069
DJI,CYP,2790,0.0003584229391
DJI,BUL,3895,0.0002567394095
DJI,MLD,4163,0.000240211386
DJI,RUM,3958,0.000252652855
DJI,RUS,4866,0.0002055076038
DJI,EST,5501,0.00018178513
DJI,LAT,5216,0.0001917177914
DJI,LIT,4976,0.0002009646302
DJI,UKR,4434,0.0002255299955
DJI,BLR,4819,0.0002075119319
DJI,ARM,3172,0.000315258512
DJI,GRG,3180,0.0003144654088
DJI,AZE,3243,0.0003083564601
DJI,FIN,5596,0.0001786990708
DJI,SWD,5679,0.0001760873393
DJI,NOR,5934,0.000168520391
DJI,DEN,5522,0.0001810938066
DJI,ICE,7637,0.0001309414692
DJI,CAP,7220,0.0001385041551
DJI,STP,4138,0.000241662639
DJI,GNB,6381,0.0001567152484
DJI,EQG,3787,0.0002640612622
DJI,GAM,6466,0.0001546551191
DJI,MLI,5540,0.0001805054152
DJI,SEN,6545,0.0001527883881
DJI,BEN,4467,0.0002238638908
DJI,MAA,6357,0.0001573069058
DJI,NIR,4433,0.0002255808707
DJI,CDI,5336,0.0001874062969
DJI,GUI,6193,0.0001614726304
DJI,BFO,4836,0.0002067824648
DJI,LBR,5936,0.0001684636119
DJI,SIE,6172,0.000162022035
DJI,GHA,4760,0.0002100840336
DJI,TOG,4630,0.0002159827214
DJI,CAO,3592,0.0002783964365
DJI,NIG,4394,0.0002275830678
DJI,GAB,3910,0.0002557544757
DJI,CEN,2803,0.0003567606136
DJI,CHA,3045,0.000328407225
DJI,CON,3512,0.000284738041
DJI,DRC,3512,0.000284738041
DJI,UGA,1722,0.0005807200929
DJI,KEN,1550,0.0006451612903
DJI,TAZ,1996,0.000501002004
DJI,ZAN,2008,0.0004980079681
DJI,BUI,2211,0.0004522840344
DJI,RWA,1992,0.0005020080321
DJI,SOM,1085,0.0009216589862
DJI,ETH,549,0.001821493625
DJI,ERI,613,0.00163132137
DJI,ANG,3951,0.0002531004809
DJI,MZM,4328,0.0002310536044
DJI,ZAM,3353,0.0002982403817
DJI,ZIM,3439,0.0002907822041
DJI,MAW,2921,0.0003423485108
DJI,SAF,4363,0.0002292000917
DJI,TRA,4363,0.0002292000917
DJI,OFS,4860,0.0002057613169
DJI,NAM,4669,0.000214178625
DJI,LES,4812,0.0002078137988
DJI,BOT,4361,0.0002293052052
DJI,SWA,4363,0.0002292000917
DJI,MAG,3327,0.0003005710851
DJI,COM,2508,0.0003987240829
DJI,MAS,3854,0.0002594706798
DJI,SEY,2271,0.0004403346543
DJI,MOR,5593,0.0001787949222
DJI,ALG,4846,0.0002063557573
DJI,TUN,4277,0.0002338087444
DJI,LIB,3788,0.0002639915523
DJI,SUD,1185,0.0008438818565
DJI,IRN,2758,0.0003625815809
DJI,TUR,3227,0.0003098853424
DJI,IRQ,2395,0.0004175365344
DJI,EGY,2383,0.0004196391104
DJI,SYR,2489,0.0004017677782
DJI,LEB,2517,0.0003972983711
DJI,JOR,2294,0.0004359197908
DJI,ISR,2427,0.0004120313144
DJI,SAU,1452,0.0006887052342
DJI,YAR,412,0.002427184466
DJI,YEM,412,0.002427184466
DJI,YPR,227,0.004405286344
DJI,KUW,2013,0.0004967709886
DJI,BAH,1836,0.0005446623094
DJI,QAT,1781,0.0005614823133
DJI,UAE,1847,0.0005414185165
DJI,OMA,2082,0.0004803073967
DJI,AFG,3649,0.0002740476843
DJI,TKM,3231,0.0003095017023
DJI,TAJ,3908,0.0002558853634
DJI,KYR,4576,0.0002185314685
DJI,UZB,4167,0.0002399808015
DJI,KZK,4803,0.0002082032063
DJI,CHN,7766,0.0001287664177
DJI,TBT,5351,0.0001868809568
DJI,MON,7111,0.0001406271973
DJI,TAW,8335,0.0001199760048
DJI,KOR,8707,0.0001148501206
DJI,PRK,8586,0.0001164686699
DJI,ROK,8707,0.0001148501206
DJI,JPN,9880,0.0001012145749
DJI,IND,4013,0.0002491901321
DJI,BHU,5157,0.0001939111887
DJI,PAK,3882,0.0002575991757
DJI,BNG,5178,0.0001931247586
DJI,MYA,5746,0.0001740341107
DJI,SRI,4086,0.0002447381302
DJI,NEP,4737,0.0002111040743
DJI,MAD,3427,0.0002918004085
DJI,THI,6232,0.0001604621309
DJI,CAM,6724,0.0001487209994
DJI,LAO,6432,0.0001554726368
DJI,VNM,6929,0.0001443209698
DJI,DRV,6747,0.000148214021
DJI,RVN,6916,0.0001445922499
DJI,MAL,6524,0.0001532801962
DJI,SIN,6806,0.0001469291801
DJI,BRU,7908,0.0001264542236
DJI,PHI,8418,0.0001187930625
DJI,INS,7320,0.0001366120219
DJI,ETM,9393,0.0001064622591
DJI,AUL,12196,0.00008199409643
DJI,PNG,11748,0.00008512087164
DJI,NEW,14291,0.00006997410958
DJI,VAN,13954,0.00007166403899
DJI,SOL,12996,0.00007694675285
DJI,FJI,15177,0.00006588917441
DJI,MSI,13513,0.00007400281211
DJI,PAL,9997,0.000100030009
DJI,FSM,12559,0.0000796241739
DJI,WSM,14511,0.00006891323823
ETH,USA,11513,0.00008685833406
ETH,CAN,11120,0.00008992805755
ETH,BHM,12019,0.00008320159747
ETH,CUB,12664,0.00007896399242
ETH,HAI,11843,0.00008443806468
ETH,DOM,11611,0.00008612522608
ETH,JAM,12319,0.00008117542008
ETH,TRI,10893,0.00009180207473
ETH,BAR,10649,0.00009390553104
ETH,DMA,10833,0.00009231053263
ETH,GRN,10898,0.00009175995596
ETH,SLU,10804,0.00009255831174
ETH,SVG,10824,0.00009238728751
ETH,AAB,10804,0.00009255831174
ETH,SKN,10896,0.00009177679883
ETH,BLZ,13467,0.00007425558773
ETH,MEX,14405,0.00006942034016
ETH,GUA,13815,0.00007238508867
ETH,HON,13517,0.00007398091292
ETH,SAL,13716,0.00007290755322
ETH,NIC,13489,0.00007413447995
ETH,COS,13337,0.00007497938067
ETH,PAN,12874,0.000077675936
ETH,COL,12409,0.00008058667096
ETH,VEN,11514,0.00008685079034
ETH,GUY,10604,0.00009430403621
ETH,SUR,10320,0.00009689922481
ETH,ECU,12979,0.00007704753833
ETH,PER,12980,0.00007704160247
ETH,BRA,9872,0.0001012965964
ETH,BOL,12045,0.00008302200083
ETH,PAR,11040,0.00009057971014
ETH,CHL,12342,0.0000810241452
ETH,ARG,11216,0.00008915834522
ETH,URU,11002,0.00009089256499
ETH,UK,5844,0.0001711156742
ETH,IRE,6332,0.0001579279848
ETH,NTH,5678,0.0001761183515
ETH,BEL,5552,0.0001801152738
ETH,LUX,5432,0.0001840942563
ETH,FRN,5513,0.0001813894431
ETH,MNC,4900,0.0002040816327
ETH,LIE,5053,0.0001979022363
ETH,SWZ,5085,0.0001966568338
ETH,SPN,5415,0.0001846722068
ETH,AND,5188,0.0001927525058
ETH,POR,5756,0.0001737317582
ETH,GMY,5300,0.0001886792453
ETH,GFR,5407,0.0001849454411
ETH,GDR,5300,0.0001886792453
ETH,POL,5039,0.0001984520738
ETH,AUH,4815,0.0002076843198
ETH,AUS,4815,0.0002076843198
ETH,HUN,4612,0.0002168256722
ETH,CZE,5074,0.0001970831691
ETH,CZR,5074,0.0001970831691
ETH,SLO,4782,0.000209117524
ETH,ITA,4386,0.000227998176
ETH,SNM,4622,0.0002163565556
ETH,MLT,3851,0.0002596728123
ETH,ALB,4018,0.0002488800398
ETH,SER,4275,0.0002339181287
ETH,MNG,4169,0.0002398656752
ETH,MAC,4033,0.0002479543764
ETH,CRO,4560,0.0002192982456
ETH,YUG,4275,0.0002339181287
ETH,BOS,4264,0.000234521576
ETH,SLV,4711,0.0002122691573
ETH,GRC,3555,0.0002812939522
ETH,CYP,2942,0.0003399048266
ETH,BUL,3969,0.0002519526329
ETH,MLD,4324,0.0002312673451
ETH,RUM,4076,0.0002453385672
ETH,RUS,5122,0.0001952362358
ETH,EST,5686,0.0001758705593
ETH,LAT,5385,0.0001857010214
ETH,LIT,5144,0.0001944012442
ETH,UKR,4624,0.0002162629758
ETH,BLR,4998,0.000200080032
ETH,ARM,3495,0.0002861230329
ETH,GRG,3506,0.000285225328
ETH,AZE,3623,0.0002760143527
ETH,FIN,5786,0.0001728309713
ETH,SWD,5827,0.0001716148962
ETH,NOR,6046,0.0001653986107
ETH,DEN,5614,0.0001781261133
ETH,ICE,7692,0.0001300052002
ETH,CAP,6820,0.000146627566
ETH,STP,3613,0.0002767783006
ETH,GNB,5942,0.0001682935039
ETH,EQG,3263,0.0003064664419
ETH,GAM,6041,0.0001655355074
ETH,MLI,5104,0.0001959247649
ETH,SEN,6128,0.0001631853786
ETH,BEN,3978,0.0002513826043
ETH,MAA,5971,0.0001674761347
ETH,NIR,4003,0.0002498126405
ETH,CDI,4855,0.0002059732235
ETH,GUI,5738,0.0001742767515
ETH,BFO,4398,0.00022737608
ETH,LBR,5460,0.0001831501832
ETH,SIE,5711,0.0001751006829
ETH,GHA,4267,0.0002343566909
ETH,TOG,4143,0.0002413709872
ETH,CAO,3072,0.0003255208333
ETH,NIG,3905,0.0002560819462
ETH,GAB,3378,0.0002960331557
ETH,CEN,2275,0.0004395604396
ETH,CHA,2607,0.0003835826621
ETH,CON,2963,0.0003374957813
ETH,DRC,2963,0.0003374957813
ETH,UGA,1208,0.0008278145695
ETH,KEN,1133,0.0008826125331
ETH,TAZ,1678,0.0005959475566
ETH,ZAN,1686,0.0005931198102
ETH,BUI,1690,0.0005917159763
ETH,RWA,1465,0.0006825938567
ETH,SOM,1070,0.0009345794393
ETH,DJI,549,0.001821493625
ETH,ERI,704,0.001420454545
ETH,ANG,3402,0.0002939447384
ETH,MZM,3955,0.0002528445006
ETH,ZAM,2896,0.0003453038674
ETH,ZIM,3018,0.0003313452618
ETH,MAW,2517,0.0003972983711
ETH,SAF,3948,0.0002532928065
ETH,TRA,3948,0.0002532928065
ETH,OFS,4441,0.0002251745102
ETH,NAM,4168,0.0002399232246
ETH,LES,4401,0.0002272210861
ETH,BOT,3922,0.0002549719531
ETH,SWA,3977,0.0002514458134
ETH,MAG,3167,0.0003157562362
ETH,COM,2289,0.0004368719965
ETH,MAS,3838,0.000260552371
ETH,SEY,2414,0.0004142502071
ETH,MOR,5366,0.0001863585539
ETH,ALG,4691,0.0002131741633
ETH,TUN,4166,0.0002400384061
ETH,LIB,3650,0.0002739726027
ETH,SUD,936,0.001068376068
ETH,IRN,3178,0.0003146633103
ETH,TUR,3395,0.00029455081
ETH,IRQ,2731,0.0003661662395
ETH,EGY,2455,0.0004073319756
ETH,SYR,2683,0.0003727171077
ETH,LEB,2696,0.0003709198813
ETH,JOR,2471,0.0004046944557
ETH,ISR,2586,0.0003866976025
ETH,SAU,1884,0.0005307855626
ETH,YAR,898,0.001113585746
ETH,YEM,898,0.001113585746
ETH,YPR,772,0.001295336788
ETH,KUW,2426,0.0004122011542
ETH,BAH,2317,0.0004315925766
ETH,QAT,2265,0.0004415011038
ETH,UAE,2369,0.0004221190376
ETH,OMA,2625,0.000380952381
ETH,AFG,4175,0.0002395209581
ETH,TKM,3696,0.0002705627706
ETH,TAJ,4417,0.0002263980077
ETH,KYR,5083,0.0001967342121
ETH,UZB,4663,0.000214454214
ETH,KZK,5311,0.0001882884579
ETH,CHN,8311,0.0001203224642
ETH,TBT,5900,0.0001694915254
ETH,MON,7637,0.0001309414692
ETH,TAW,8880,0.0001126126126
ETH,KOR,9253,0.0001080730574
ETH,PRK,9130,0.0001095290252
ETH,ROK,9253,0.0001080730574
ETH,JPN,10426,0.000095914061
ETH,IND,4562,0.0002192021043
ETH,BHU,5705,0.0001752848379
ETH,PAK,4419,0.000226295542
ETH,BNG,5721,0.0001747946163
ETH,MYA,6269,0.0001595150742
ETH,SRI,4544,0.0002200704225
ETH,NEP,5286,0.0001891789633
ETH,MAD,3845,0.0002600780234
ETH,THI,6744,0.0001482799526
ETH,CAM,7230,0.0001383125864
ETH,LAO,6959,0.0001436988073
ETH,VNM,7434,0.0001345170837
ETH,DRV,7284,0.0001372872048
ETH,RVN,7421,0.0001347527287
ETH,MAL,6986,0.0001431434297
ETH,SIN,7259,0.000137760022
ETH,BRU,8389,0.0001192037192
ETH,PHI,8940,0.0001118568233
ETH,INS,7732,0.0001293326436
ETH,ETM,9815,0.0001018848701
ETH,AUL,12435,0.00008041817451
ETH,PNG,12188,0.00008204791598
ETH,NEW,14424,0.00006932889628
ETH,VAN,14357,0.00006965243435
ETH,SOL,13451,0.00007434391495
