,src,iso-alpha-3,region,trg,weights
11786,Panama,PAN,Americas,Spain,1
11787,Panama,PAN,Americas,Trinidad and Tobago,1
11788,Panama,PAN,Americas,United States of America,1
11789,Panama,PAN,Americas,Uruguay,1
11790,Panama,PAN,Americas,Venezuela (Bolivarian Republic of),1
11821,Papua New Guinea,PNG,Oceania,Australia,1
11822,Papua New Guinea,PNG,Oceania,Fiji,1
11823,Papua New Guinea,PNG,Oceania,Hong Kong,1
11824,Papua New Guinea,PNG,Oceania,Indonesia,1
11825,Papua New Guinea,PNG,Oceania,Japan,1
11826,Papua New Guinea,PNG,Oceania,Philippines,1
11827,Papua New Guinea,PNG,Oceania,Singapore,1
11828,Papua New Guinea,PNG,Oceania,Solomon Islands,1
11845,Paraguay,PRY,Americas,Argentina,1
11846,Paraguay,PRY,Americas,Bolivia,1
11847,Paraguay,PRY,Americas,Brazil,1
11848,Paraguay,PRY,Americas,Chile,1
11849,Paraguay,PRY,Americas,Panama,1
11850,Paraguay,PRY,Americas,Peru,1
11851,Paraguay,PRY,Americas,United States of America,1
11852,Paraguay,PRY,Americas,Uruguay,1
11869,Peru,PER,Americas,Argentina,1
11870,Peru,PER,Americas,Bolivia,1
11871,Peru,PER,Americas,Brazil,1
11872,Peru,PER,Americas,Canada,1
11873,Peru,PER,Americas,Chile,1
11874,Peru,PER,Americas,Colombia,1
11875,Peru,PER,Americas,Costa Rica,1
11876,Peru,PER,Americas,Cuba,1
11877,Peru,PER,Americas,Dominican Republic,1
11878,Peru,PER,Americas,Ecuador,1
11879,Peru,PER,Americas,El Salvador,1
11880,Peru,PER,Americas,France,1
11881,Peru,PER,Americas,Mexico,1
11882,Peru,PER,Americas,Netherlands,1
11883,Peru,PER,Americas,Panama,1
11884,Peru,PER,Americas,Paraguay,1
11885,Peru,PER,Americas,Spain,1
11886,Peru,PER,Americas,United States of America,1
11887,Peru,PER,Americas,Uruguay,1
11888,Peru,PER,Americas,Venezuela (Bolivarian Republic of),1
11969,Philippines,PHL,Asia,Australia,1
11970,Philippines,PHL,Asia,Bahrain,1
11971,Philippines,PHL,Asia,Brunei,1
11972,Philippines,PHL,Asia,Cambodia,1
11973,Philippines,PHL,Asia,Canada,1
11974,Philippines,PHL,Asia,China,1
11975,Philippines,PHL,Asia,Guam,1
11976,Philippines,PHL,Asia,Hong Kong,1
11977,Philippines,PHL,Asia,Indonesia,1
11978,Philippines,PHL,Asia,Japan,1
11979,Philippines,PHL,Asia,Macao,1
11980,Philippines,PHL,Asia,Malaysia,1
11981,Philippines,PHL,Asia,Palau,1
11982,Philippines,PHL,Asia,Papua New Guinea,1
11983,Philippines,PHL,Asia,Qatar,1
11984,Philippines,PHL,Asia,Saudi Arabia,1
11985,Philippines,PHL,Asia,Singapore,1
11986,Philippines,PHL,Asia,"Korea, Republic of",1
11987,Philippines,PHL,Asia,Taiwan,1
11988,Philippines,PHL,Asia,Thailand,1
11989,Philippines,PHL,Asia,United Arab Emirates,1
11990,Philippines,PHL,Asia,United Kingdom of Great Britain and Northern Ireland,1
11991,Philippines,PHL,Asia,United States of America,1
11992,Philippines,PHL,Asia,Viet Nam,1
11993,Poland,POL,Europe,Armenia,1
11994,Poland,POL,Europe,Austria,1
11995,Poland,POL,Europe,Belarus,1
11996,Poland,POL,Europe,Belgium,1
11997,Poland,POL,Europe,Bulgaria,1
11998,Poland,POL,Europe,Canada,1
11999,Poland,POL,Europe,China,1
12000,Poland,POL,Europe,Croatia,1
12001,Poland,POL,Europe,Cyprus,1
12002,Poland,POL,Europe,Czechia,1
12003,Poland,POL,Europe,Denmark,1
12004,Poland,POL,Europe,Estonia,1
12005,Poland,POL,Europe,Finland,1
12006,Poland,POL,Europe,France,1
12007,Poland,POL,Europe,Georgia,1
12008,Poland,POL,Europe,Germany,1
12009,Poland,POL,Europe,Greece,1
12010,Poland,POL,Europe,Hungary,1
12011,Poland,POL,Europe,Ireland,1
12012,Poland,POL,Europe,Israel,1
12013,Poland,POL,Europe,Italy,1
12014,Poland,POL,Europe,Latvia,1
12015,Poland,POL,Europe,Lithuania,1
12016,Poland,POL,Europe,Malta,1
12017,Poland,POL,Europe,Netherlands,1
12018,Poland,POL,Europe,Norway,1
12019,Poland,POL,Europe,Portugal,1
12020,Poland,POL,Europe,Qatar,1
12021,Poland,POL,Europe,Romania,1
12022,Poland,POL,Europe,Russian Federation,1
12023,Poland,POL,Europe,Serbia,1
12024,Poland,POL,Europe,Slovenia,1
12025,Poland,POL,Europe,Spain,1
12026,Poland,POL,Europe,Sweden,1
12027,Poland,POL,Europe,Switzerland,1
12028,Poland,POL,Europe,Turkey,1
12029,Poland,POL,Europe,Ukraine,1
12030,Poland,POL,Europe,United Arab Emirates,1
12031,Poland,POL,Europe,United Kingdom of Great Britain and Northern Ireland,1
12032,Poland,POL,Europe,United States of America,1
12273,Portugal,PRT,Europe,Algeria,1
12274,Portugal,PRT,Europe,Angola,1
12275,Portugal,PRT,Europe,Austria,1
12276,Portugal,PRT,Europe,Belgium,1
12277,Portugal,PRT,Europe,Brazil,1
12278,Portugal,PRT,Europe,Canada,1
12279,Portugal,PRT,Europe,Cabo Verde,1
12280,Portugal,PRT,Europe,Czechia,1
12281,Portugal,PRT,Europe,Denmark,1
12282,Portugal,PRT,Europe,Finland,1
12283,Portugal,PRT,Europe,France,1
12284,Portugal,PRT,Europe,Germany,1
12285,Portugal,PRT,Europe,Ghana,1
12286,Portugal,PRT,Europe,Hungary,1
12287,Portugal,PRT,Europe,Ireland,1
12288,Portugal,PRT,Europe,Italy,1
12289,Portugal,PRT,Europe,Luxembourg,1
12290,Portugal,PRT,Europe,Mali,1
12291,Portugal,PRT,Europe,"Moldova, Republic of",1
12292,Portugal,PRT,Europe,Morocco,1
12293,Portugal,PRT,Europe,Mozambique,1
12294,Portugal,PRT,Europe,Netherlands,1
12295,Portugal,PRT,Europe,Norway,1
12296,Portugal,PRT,Europe,Poland,1
12297,Portugal,PRT,Europe,Romania,1
12298,Portugal,PRT,Europe,Russian Federation,1
12299,Portugal,PRT,Europe,Sao Tome and Principe,1
12300,Portugal,PRT,Europe,Senegal,1
12301,Portugal,PRT,Europe,Spain,1
12302,Portugal,PRT,Europe,Sweden,1
12303,Portugal,PRT,Europe,Switzerland,1
12304,Portugal,PRT,Europe,Tunisia,1
12305,Portugal,PRT,Europe,Turkey,1
12306,Portugal,PRT,Europe,Ukraine,1
12307,Portugal,PRT,Europe,United Arab Emirates,1
12308,Portugal,PRT,Europe,United Kingdom of Great Britain and Northern Ireland,1
12309,Portugal,PRT,Europe,United States of America,1
12310,Portugal,PRT,Europe,Venezuela (Bolivarian Republic of),1
12311,Puerto Rico,PRI,Americas,Anguilla,1
12312,Puerto Rico,PRI,Americas,Antigua and Barbuda,1
12313,Puerto Rico,PRI,Americas,Virgin Islands (British),1
12314,Puerto Rico,PRI,Americas,Canada,1
12315,Puerto Rico,PRI,Americas,Colombia,1
12316,Puerto Rico,PRI,Americas,Dominica,1
12317,Puerto Rico,PRI,Americas,Dominican Republic,1
12318,Puerto Rico,PRI,Americas,France,1
12319,Puerto Rico,PRI,Americas,Germany,1
12320,Puerto Rico,PRI,Americas,Guadeloupe,1
12321,Puerto Rico,PRI,Americas,Martinique,1
12322,Puerto Rico,PRI,Americas,Netherlands Antilles,1
12323,Puerto Rico,PRI,Americas,Panama,1
12324,Puerto Rico,PRI,Americas,Saint Kitts and Nevis,1
12325,Puerto Rico,PRI,Americas,Turks and Caicos Islands,1
12326,Puerto Rico,PRI,Americas,United States of America,1
12327,Puerto Rico,PRI,Americas,Venezuela (Bolivarian Republic of),1
12329,Qatar,QAT,Asia,Algeria,1
12330,Qatar,QAT,Asia,Australia,1
12331,Qatar,QAT,Asia,Austria,1
12332,Qatar,QAT,Asia,Azerbaijan,1
12333,Qatar,QAT,Asia,Bahrain,1
12334,Qatar,QAT,Asia,Bangladesh,1
12335,Qatar,QAT,Asia,Belgium,1
12336,Qatar,QAT,Asia,Brazil,1
12337,Qatar,QAT,Asia,Myanmar,1
12338,Qatar,QAT,Asia,Canada,1
12339,Qatar,QAT,Asia,China,1
12340,Qatar,QAT,Asia,Cyprus,1
12341,Qatar,QAT,Asia,Denmark,1
12342,Qatar,QAT,Asia,Egypt,1
12343,Qatar,QAT,Asia,Ethiopia,1
12344,Qatar,QAT,Asia,France,1
12345,Qatar,QAT,Asia,Germany,1
12346,Qatar,QAT,Asia,Greece,1
12347,Qatar,QAT,Asia,Hong Kong,1
12348,Qatar,QAT,Asia,Hungary,1
12349,Qatar,QAT,Asia,India,1
12350,Qatar,QAT,Asia,Indonesia,1
12351,Qatar,QAT,Asia,Iran (Islamic Republic of),1
12352,Qatar,QAT,Asia,Iraq,1
12353,Qatar,QAT,Asia,Italy,1
12354,Qatar,QAT,Asia,Japan,1
12355,Qatar,QAT,Asia,Jordan,1
12356,Qatar,QAT,Asia,Kenya,1
12357,Qatar,QAT,Asia,Kuwait,1
12358,Qatar,QAT,Asia,Lebanon,1
12359,Qatar,QAT,Asia,Malaysia,1
12360,Qatar,QAT,Asia,Maldives,1
12361,Qatar,QAT,Asia,Morocco,1
12362,Qatar,QAT,Asia,Nepal,1
12363,Qatar,QAT,Asia,Netherlands,1
12364,Qatar,QAT,Asia,Nigeria,1
12365,Qatar,QAT,Asia,Norway,1
12366,Qatar,QAT,Asia,Oman,1
12367,Qatar,QAT,Asia,Pakistan,1
12368,Qatar,QAT,Asia,Philippines,1
12369,Qatar,QAT,Asia,Poland,1
12370,Qatar,QAT,Asia,Romania,1
12371,Qatar,QAT,Asia,Russian Federation,1
12372,Qatar,QAT,Asia,Saudi Arabia,1
12373,Qatar,QAT,Asia,Singapore,1
12374,Qatar,QAT,Asia,South Africa,1
12375,Qatar,QAT,Asia,"Korea, Republic of",1
12376,Qatar,QAT,Asia,Spain,1
12377,Qatar,QAT,Asia,Sri Lanka,1
12378,Qatar,QAT,Asia,Sudan,1
12379,Qatar,QAT,Asia,Sweden,1
12380,Qatar,QAT,Asia,Switzerland,1
12381,Qatar,QAT,Asia,"Tanzania, United Republic of",1
12382,Qatar,QAT,Asia,Thailand,1
12383,Qatar,QAT,Asia,Tunisia,1
12384,Qatar,QAT,Asia,Turkey,1
12385,Qatar,QAT,Asia,Uganda,1
12386,Qatar,QAT,Asia,United Arab Emirates,1
12387,Qatar,QAT,Asia,United Kingdom of Great Britain and Northern Ireland,1
12388,Qatar,QAT,Asia,United States of America,1
12389,Qatar,QAT,Asia,Viet Nam,1
12390,Qatar,QAT,Asia,Yemen,1
12391,Réunion,REU,Africa,Comoros,1
12392,Réunion,REU,Africa,France,1
12393,Réunion,REU,Africa,India,1
12394,Réunion,REU,Africa,Madagascar,1
12395,Réunion,REU,Africa,Mauritius,1
12396,Réunion,REU,Africa,Mayotte,1
12397,Réunion,REU,Africa,South Africa,1
12398,Romania,ROU,Europe,Austria,1
12399,Romania,ROU,Europe,Belgium,1
12400,Romania,ROU,Europe,Bulgaria,1
12401,Romania,ROU,Europe,Cyprus,1
12402,Romania,ROU,Europe,Czechia,1
12403,Romania,ROU,Europe,Denmark,1
12404,Romania,ROU,Europe,France,1
12405,Romania,ROU,Europe,Germany,1
12406,Romania,ROU,Europe,Greece,1
12407,Romania,ROU,Europe,Hungary,1
12408,Romania,ROU,Europe,Ireland,1
12409,Romania,ROU,Europe,Israel,1
12410,Romania,ROU,Europe,Italy,1
12411,Romania,ROU,Europe,Jordan,1
12412,Romania,ROU,Europe,Lebanon,1
12413,Romania,ROU,Europe,"Moldova, Republic of",1
12414,Romania,ROU,Europe,Netherlands,1
12415,Romania,ROU,Europe,Norway,1
12416,Romania,ROU,Europe,Poland,1
12417,Romania,ROU,Europe,Portugal,1
12418,Romania,ROU,Europe,Qatar,1
12419,Romania,ROU,Europe,Russian Federation,1
12420,Romania,ROU,Europe,Serbia,1
12421,Romania,ROU,Europe,Spain,1
12422,Romania,ROU,Europe,Switzerland,1
12423,Romania,ROU,Europe,Turkey,1
12424,Romania,ROU,Europe,United Arab Emirates,1
12425,Romania,ROU,Europe,United Kingdom of Great Britain and Northern Ireland,1
12538,Russian Federation,RUS,Europe,Algeria,1
12539,Russian Federation,RUS,Europe,Armenia,1
12540,Russian Federation,RUS,Europe,Austria,1
12541,Russian Federation,RUS,Europe,Azerbaijan,1
12542,Russian Federation,RUS,Europe,Belarus,1
12543,Russian Federation,RUS,Europe,Belgium,1
12544,Russian Federation,RUS,Europe,Bulgaria,1
12545,Russian Federation,RUS,Europe,Canada,1
12546,Russian Federation,RUS,Europe,China,1
12547,Russian Federation,RUS,Europe,Croatia,1
12548,Russian Federation,RUS,Europe,Cuba,1
12549,Russian Federation,RUS,Europe,Cyprus,1
12550,Russian Federation,RUS,Europe,Czechia,1
12551,Russian Federation,RUS,Europe,Denmark,1
12552,Russian Federation,RUS,Europe,Dominican Republic,1
12553,Russian Federation,RUS,Europe,Egypt,1
12554,Russian Federation,RUS,Europe,Estonia,1
12555,Russian Federation,RUS,Europe,Finland,1
12556,Russian Federation,RUS,Europe,France,1
12557,Russian Federation,RUS,Europe,Georgia,1
12558,Russian Federation,RUS,Europe,Germany,1
12559,Russian Federation,RUS,Europe,Greece,1
12560,Russian Federation,RUS,Europe,Hong Kong,1
12561,Russian Federation,RUS,Europe,Hungary,1
12562,Russian Federation,RUS,Europe,India,1
12563,Russian Federation,RUS,Europe,Iran (Islamic Republic of),1
12564,Russian Federation,RUS,Europe,Israel,1
12565,Russian Federation,RUS,Europe,Italy,1
12566,Russian Federation,RUS,Europe,Japan,1
12567,Russian Federation,RUS,Europe,Jordan,1
12568,Russian Federation,RUS,Europe,Kazakhstan,1
12569,Russian Federation,RUS,Europe,Kyrgyzstan,1
12570,Russian Federation,RUS,Europe,Latvia,1
12571,Russian Federation,RUS,Europe,Lebanon,1
12572,Russian Federation,RUS,Europe,Lithuania,1
12573,Russian Federation,RUS,Europe,Maldives,1
12574,Russian Federation,RUS,Europe,Malta,1
12575,Russian Federation,RUS,Europe,Mauritius,1
12576,Russian Federation,RUS,Europe,Mexico,1
12577,Russian Federation,RUS,Europe,"Moldova, Republic of",1
12578,Russian Federation,RUS,Europe,Mongolia,1
12579,Russian Federation,RUS,Europe,Montenegro,1
12580,Russian Federation,RUS,Europe,Morocco,1
12581,Russian Federation,RUS,Europe,Netherlands,1
12582,Russian Federation,RUS,Europe,Korea (Democratic People's Republic of),1
12583,Russian Federation,RUS,Europe,Norway,1
12584,Russian Federation,RUS,Europe,Poland,1
12585,Russian Federation,RUS,Europe,Portugal,1
12586,Russian Federation,RUS,Europe,Qatar,1
12587,Russian Federation,RUS,Europe,Romania,1
12588,Russian Federation,RUS,Europe,Serbia,1
12589,Russian Federation,RUS,Europe,Seychelles,1
12590,Russian Federation,RUS,Europe,Singapore,1
12591,Russian Federation,RUS,Europe,Slovenia,1
12592,Russian Federation,RUS,Europe,"Korea, Republic of",1
12593,Russian Federation,RUS,Europe,Spain,1
12594,Russian Federation,RUS,Europe,Sri Lanka,1
12595,Russian Federation,RUS,Europe,Sweden,1
12596,Russian Federation,RUS,Europe,Switzerland,1
12597,Russian Federation,RUS,Europe,Tajikistan,1
12598,Russian Federation,RUS,Europe,Thailand,1
12599,Russian Federation,RUS,Europe,Tunisia,1
12600,Russian Federation,RUS,Europe,Turkey,1
12601,Russian Federation,RUS,Europe,Turkmenistan,1
12602,Russian Federation,RUS,Europe,Ukraine,1
12603,Russian Federation,RUS,Europe,United Arab Emirates,1
12604,Russian Federation,RUS,Europe,United Kingdom of Great Britain and Northern Ireland,1
12605,Russian Federation,RUS,Europe,United States of America,1
12606,Russian Federation,RUS,Europe,Uzbekistan,1
12607,Russian Federation,RUS,Europe,Viet Nam,1
13518,Rwanda,RWA,Africa,Belgium,1
13519,Rwanda,RWA,Africa,Burundi,1
13520,Rwanda,RWA,Africa,Congo,1
13521,Rwanda,RWA,Africa,Ethiopia,1
13522,Rwanda,RWA,Africa,Gabon,1
13523,Rwanda,RWA,Africa,Kenya,1
13524,Rwanda,RWA,Africa,Nigeria,1
13525,Rwanda,RWA,Africa,South Africa,1
13526,Rwanda,RWA,Africa,South Sudan,1
13527,Rwanda,RWA,Africa,"Tanzania, United Republic of",1
13528,Rwanda,RWA,Africa,Turkey,1
13529,Rwanda,RWA,Africa,Uganda,1
13530,Rwanda,RWA,Africa,United Arab Emirates,1
13570,Saint Lucia,LCA,Americas,Antigua and Barbuda,1
13571,Saint Lucia,LCA,Americas,Barbados,1
13572,Saint Lucia,LCA,Americas,Canada,1
13573,Saint Lucia,LCA,Americas,Dominica,1
13574,Saint Lucia,LCA,Americas,Grenada,1
13575,Saint Lucia,LCA,Americas,Martinique,1
13576,Saint Lucia,LCA,Americas,Saint Vincent and the Grenadines,1
13577,Saint Lucia,LCA,Americas,Trinidad and Tobago,1
13578,Saint Lucia,LCA,Americas,United Kingdom of Great Britain and Northern Ireland,1
13579,Saint Lucia,LCA,Americas,United States of America,1
13600,Saint Pierre and Miquelon,SPM,Americas,Canada,1
13601,Saint Vincent and the Grenadines,VCT,Americas,Barbados,1
13602,Saint Vincent and the Grenadines,VCT,Americas,Grenada,1
13603,Saint Vincent and the Grenadines,VCT,Americas,Saint Lucia,1
13604,Saint Vincent and the Grenadines,VCT,Americas,Trinidad and Tobago,1
13609,Sao Tome and Principe,STP,Africa,Angola,1
13610,Sao Tome and Principe,STP,Africa,Cabo Verde,1
13611,Sao Tome and Principe,STP,Africa,Portugal,1
13612,Saudi Arabia,SAU,Asia,Algeria,1
13613,Saudi Arabia,SAU,Asia,Bahrain,1
13614,Saudi Arabia,SAU,Asia,Bangladesh,1
13615,Saudi Arabia,SAU,Asia,Brunei,1
13616,Saudi Arabia,SAU,Asia,Canada,1
13617,Saudi Arabia,SAU,Asia,Chad,1
13618,Saudi Arabia,SAU,Asia,China,1
13619,Saudi Arabia,SAU,Asia,Egypt,1
13620,Saudi Arabia,SAU,Asia,Eritrea,1
13621,Saudi Arabia,SAU,Asia,Ethiopia,1
13622,Saudi Arabia,SAU,Asia,France,1
13623,Saudi Arabia,SAU,Asia,Germany,1
13624,Saudi Arabia,SAU,Asia,Hong Kong,1
13625,Saudi Arabia,SAU,Asia,India,1
13626,Saudi Arabia,SAU,Asia,Indonesia,1
13627,Saudi Arabia,SAU,Asia,Iran (Islamic Republic of),1
13628,Saudi Arabia,SAU,Asia,Italy,1
13629,Saudi Arabia,SAU,Asia,Jordan,1
13630,Saudi Arabia,SAU,Asia,Kenya,1
13631,Saudi Arabia,SAU,Asia,Kuwait,1
13632,Saudi Arabia,SAU,Asia,Lebanon,1
13633,Saudi Arabia,SAU,Asia,Libya,1
13634,Saudi Arabia,SAU,Asia,Malaysia,1
13635,Saudi Arabia,SAU,Asia,Morocco,1
13636,Saudi Arabia,SAU,Asia,Netherlands,1
13637,Saudi Arabia,SAU,Asia,Nigeria,1
13638,Saudi Arabia,SAU,Asia,Oman,1
13639,Saudi Arabia,SAU,Asia,Pakistan,1
13640,Saudi Arabia,SAU,Asia,Philippines,1
13641,Saudi Arabia,SAU,Asia,Qatar,1
13642,Saudi Arabia,SAU,Asia,Singapore,1
13643,Saudi Arabia,SAU,Asia,South Africa,1
13644,Saudi Arabia,SAU,Asia,"Korea, Republic of",1
13645,Saudi Arabia,SAU,Asia,Spain,1
13646,Saudi Arabia,SAU,Asia,Sri Lanka,1
13647,Saudi Arabia,SAU,Asia,Sudan,1
13648,Saudi Arabia,SAU,Asia,Switzerland,1
13649,Saudi Arabia,SAU,Asia,Tunisia,1
13650,Saudi Arabia,SAU,Asia,Turkey,1
13651,Saudi Arabia,SAU,Asia,United Arab Emirates,1
13652,Saudi Arabia,SAU,Asia,United Kingdom of Great Britain and Northern Ireland,1
13653,Saudi Arabia,SAU,Asia,United States of America,1
13654,Saudi Arabia,SAU,Asia,Yemen,1
13913,Senegal,SEN,Africa,Algeria,1
13914,Senegal,SEN,Africa,Belgium,1
13915,Senegal,SEN,Africa,Benin,1
13916,Senegal,SEN,Africa,Burkina Faso,1
13917,Senegal,SEN,Africa,Cameroon,1
13918,Senegal,SEN,Africa,Cabo Verde,1
13919,Senegal,SEN,Africa,Côte d'Ivoire,1
13920,Senegal,SEN,Africa,France,1
13921,Senegal,SEN,Africa,Gambia,1
13922,Senegal,SEN,Africa,Ghana,1
13923,Senegal,SEN,Africa,Guinea,1
13924,Senegal,SEN,Africa,Guinea-Bissau,1
13925,Senegal,SEN,Africa,Italy,1
13926,Senegal,SEN,Africa,Mali,1
13927,Senegal,SEN,Africa,Mauritania,1
13928,Senegal,SEN,Africa,Morocco,1
13929,Senegal,SEN,Africa,Nigeria,1
13930,Senegal,SEN,Africa,Portugal,1
13931,Senegal,SEN,Africa,Sierra Leone,1
13932,Senegal,SEN,Africa,South Africa,1
13933,Senegal,SEN,Africa,Spain,1
13934,Senegal,SEN,Africa,Tunisia,1
13935,Senegal,SEN,Africa,Turkey,1
13936,Senegal,SEN,Africa,United Arab Emirates,1
13937,Senegal,SEN,Africa,United States of America,1
14038,Serbia,SRB,Europe,Austria,1
14039,Serbia,SRB,Europe,Belgium,1
14040,Serbia,SRB,Europe,Bosnia and Herzegovina,1
14041,Serbia,SRB,Europe,Bulgaria,1
14042,Serbia,SRB,Europe,Croatia,1
14043,Serbia,SRB,Europe,Cyprus,1
14044,Serbia,SRB,Europe,Czechia,1
14045,Serbia,SRB,Europe,Denmark,1
14046,Serbia,SRB,Europe,France,1
14047,Serbia,SRB,Europe,Germany,1
14048,Serbia,SRB,Europe,Greece,1
14049,Serbia,SRB,Europe,Hungary,1
14050,Serbia,SRB,Europe,Israel,1
14051,Serbia,SRB,Europe,Italy,1
14052,Serbia,SRB,Europe,North Macedonia,1
14053,Serbia,SRB,Europe,Montenegro,1
14054,Serbia,SRB,Europe,Netherlands,1
14055,Serbia,SRB,Europe,Norway,1
14056,Serbia,SRB,Europe,Poland,1
14057,Serbia,SRB,Europe,Romania,1
14058,Serbia,SRB,Europe,Russian Federation,1
14059,Serbia,SRB,Europe,Slovenia,1
14060,Serbia,SRB,Europe,Sweden,1
14061,Serbia,SRB,Europe,Switzerland,1
14062,Serbia,SRB,Europe,Tunisia,1
14063,Serbia,SRB,Europe,Turkey,1
14064,Serbia,SRB,Europe,United Arab Emirates,1
14065,Serbia,SRB,Europe,United Kingdom of Great Britain and Northern Ireland,1
14234,Seychelles,SYC,Africa,Germany,1
14235,Seychelles,SYC,Africa,Kenya,1
14236,Seychelles,SYC,Africa,Mauritius,1
14237,Seychelles,SYC,Africa,Russian Federation,1
14238,Seychelles,SYC,Africa,South Africa,1
14239,Seychelles,SYC,Africa,Sri Lanka,1
14240,Seychelles,SYC,Africa,United Arab Emirates,1
14248,Sierra Leone,SLE,Africa,Côte d'Ivoire,1
14249,Sierra Leone,SLE,Africa,France,1
14250,Sierra Leone,SLE,Africa,Gambia,1
14251,Sierra Leone,SLE,Africa,Ghana,1
14252,Sierra Leone,SLE,Africa,Liberia,1
14253,Sierra Leone,SLE,Africa,Morocco,1
14254,Sierra Leone,SLE,Africa,Nigeria,1
14255,Sierra Leone,SLE,Africa,Senegal,1
14256,Sierra Leone,SLE,Africa,United Kingdom of Great Britain and Northern Ireland,1
14266,Singapore,SGP,Asia,Australia,1
14267,Singapore,SGP,Asia,Bangladesh,1
14268,Singapore,SGP,Asia,Brunei,1
14269,Singapore,SGP,Asia,Myanmar,1
14270,Singapore,SGP,Asia,Cambodia,1
14271,Singapore,SGP,Asia,China,1
14272,Singapore,SGP,Asia,Denmark,1
14273,Singapore,SGP,Asia,East Timor,1
14274,Singapore,SGP,Asia,Finland,1
14275,Singapore,SGP,Asia,France,1
14276,Singapore,SGP,Asia,Germany,1
14277,Singapore,SGP,Asia,Hong Kong,1
14278,Singapore,SGP,Asia,India,1
14279,Singapore,SGP,Asia,Indonesia,1
14280,Singapore,SGP,Asia,Italy,1
14281,Singapore,SGP,Asia,Japan,1
14282,Singapore,SGP,Asia,Lao People's Democratic Republic,1
14283,Singapore,SGP,Asia,Macao,1
14284,Singapore,SGP,Asia,Malaysia,1
14285,Singapore,SGP,Asia,Maldives,1
14286,Singapore,SGP,Asia,Nepal,1
14287,Singapore,SGP,Asia,Netherlands,1
14288,Singapore,SGP,Asia,New Zealand,1
14289,Singapore,SGP,Asia,Papua New Guinea,1
14290,Singapore,SGP,Asia,Philippines,1
14291,Singapore,SGP,Asia,Qatar,1
14292,Singapore,SGP,Asia,Russian Federation,1
14293,Singapore,SGP,Asia,Saudi Arabia,1
14294,Singapore,SGP,Asia,South Africa,1
14295,Singapore,SGP,Asia,"Korea, Republic of",1
14296,Singapore,SGP,Asia,Spain,1
14297,Singapore,SGP,Asia,Sri Lanka,1
14298,Singapore,SGP,Asia,Switzerland,1
14299,Singapore,SGP,Asia,Taiwan,1
14300,Singapore,SGP,Asia,Thailand,1
14301,Singapore,SGP,Asia,Turkey,1
14302,Singapore,SGP,Asia,United Arab Emirates,1
14303,Singapore,SGP,Asia,United Kingdom of Great Britain and Northern Ireland,1
14304,Singapore,SGP,Asia,Uzbekistan,1
14305,Singapore,SGP,Asia,Viet Nam,1
14306,Slovakia,SVK,Europe,Austria,1
14307,Slovakia,SVK,Europe,Belgium,1
14308,Slovakia,SVK,Europe,Czechia,1
14309,Slovakia,SVK,Europe,France,1
14310,Slovakia,SVK,Europe,Ireland,1
14311,Slovakia,SVK,Europe,Italy,1
14312,Slovakia,SVK,Europe,Norway,1
14313,Slovakia,SVK,Europe,Spain,1
14314,Slovakia,SVK,Europe,United Kingdom of Great Britain and Northern Ireland,1
14351,Slovenia,SVN,Europe,Albania,1
14352,Slovenia,SVN,Europe,Austria,1
14353,Slovenia,SVN,Europe,Belgium,1
14354,Slovenia,SVN,Europe,Bosnia and Herzegovina,1
14355,Slovenia,SVN,Europe,Czechia,1
14356,Slovenia,SVN,Europe,Denmark,1
14357,Slovenia,SVN,Europe,Finland,1
14358,Slovenia,SVN,Europe,France,1
14359,Slovenia,SVN,Europe,Germany,1
14360,Slovenia,SVN,Europe,North Macedonia,1
14361,Slovenia,SVN,Europe,Montenegro,1
14362,Slovenia,SVN,Europe,Netherlands,1
14363,Slovenia,SVN,Europe,Poland,1
14364,Slovenia,SVN,Europe,Russian Federation,1
14365,Slovenia,SVN,Europe,Serbia,1
14366,Slovenia,SVN,Europe,Switzerland,1
14367,Slovenia,SVN,Europe,Turkey,1
14368,Slovenia,SVN,Europe,United Kingdom of Great Britain and Northern Ireland,1
14423,Somalia,SOM,Africa,Djibouti,1
14424,Somalia,SOM,Africa,Ethiopia,1
14425,Somalia,SOM,Africa,Kenya,1
14426,Somalia,SOM,Africa,Uganda,1
14427,Somalia,SOM,Africa,United Arab Emirates,1
14428,Somalia,SOM,Africa,Yemen,1
14441,Solomon Islands,SLB,Oceania,Australia,1
14442,Solomon Islands,SLB,Oceania,Fiji,1
14443,Solomon Islands,SLB,Oceania,Papua New Guinea,1
14444,Solomon Islands,SLB,Oceania,Vanuatu,1
14445,South Africa,ZAF,Africa,Angola,1
14446,South Africa,ZAF,Africa,Australia,1
14447,South Africa,ZAF,Africa,Botswana,1
14448,South Africa,ZAF,Africa,Brazil,1
14449,South Africa,ZAF,Africa,Congo,1
14450,South Africa,ZAF,Africa,"Congo, Democratic Republic of the",1
14451,South Africa,ZAF,Africa,Egypt,1
14452,South Africa,ZAF,Africa,Ethiopia,1
14453,South Africa,ZAF,Africa,France,1
14454,South Africa,ZAF,Africa,Gabon,1
14455,South Africa,ZAF,Africa,Germany,1
14456,South Africa,ZAF,Africa,Ghana,1
14457,South Africa,ZAF,Africa,Hong Kong,1
