level_0,index,country_source,country_dest,source_id,dest_id,cnt,airport_id_source,latitude_source,longitude_source,altitude_source,airport_id_dest,latitude_dest,longitude_dest,altitude_dest
4042,4165,Turkey,Malaysia,1701.0,3304.0,2,1701,40.976898,28.8146,163,3304,2.7455799579619997,101.70999908446998,69
4043,4166,Turkey,Maldives,1701.0,3156.0,1,1701,40.976898,28.8146,163,3156,4.1918301582336435,73.52909851074219,6
4044,4167,Turkey,Malta,6018.0,3212.0,4,6018,81.87549953199999,58.1238002869,475,3212,71.714996,28.955,600
4045,4168,Turkey,Moldova,1701.0,1735.0,2,1701,40.976898,28.8146,163,1735,46.92770004272461,28.93099975585937,399
4046,4169,Turkey,Montenegro,1701.0,1741.0,1,1701,40.976898,28.8146,163,1741,42.359402,19.2519,141
4047,4170,Turkey,Morocco,6018.0,2148.0,3,6018,81.87549953199999,58.1238002869,475,2148,66.73500061035156,-15.179940223693848,1312
4048,4171,Turkey,Nepal,1701.0,3125.0,1,1701,40.976898,28.8146,163,3125,27.6966,85.3591,4390
4049,4172,Turkey,Netherlands,42882.0,9356.0,22,42882,614.4852035462,471.98910576400004,5948,9356,833.4147182208,78.23635963255998,87
4050,4173,Turkey,Niger,1701.0,280.0,1,1701,40.976898,28.8146,163,280,13.4815,2.18361,732
4051,4174,Turkey,Nigeria,3402.0,543.0,2,3402,81.953796,57.6292,326,543,18.624970166778564,11.845780078048707,1697
4052,4175,Turkey,Norway,16719.0,3897.0,7,16719,224.87091900000001,184.317202,957,3897,363.30090052360003,59.55134016000001,2555
4053,4176,Turkey,Oman,1701.0,2194.0,2,1701,40.976898,28.8146,163,2194,23.593299865722656,58.284400939941406,48
4054,4177,Turkey,Pakistan,5103.0,6636.0,3,5103,122.93069399999999,86.4438,489,6636,90.0447997232666,214.66359660009766,2480
4055,4178,Turkey,Panama,6783.0,1869.0,1,6783,42.015800476074,35.066398620605,20,1869,8.973340034484863,-79.55560302734375,31
4056,4179,Turkey,Poland,1701.0,679.0,2,1701,40.976898,28.8146,163,679,52.1656990051,20.9671001434,362
4057,4180,Turkey,Portugal,1701.0,1638.0,2,1701,40.976898,28.8146,163,1638,38.7813,-9.13592,374
4058,4181,Turkey,Qatar,7700.0,33153.0,4,7700,122.0036008809,91.11889840090001,3600,33153,75.819168,154.824168,39
4059,4182,Turkey,Romania,7719.0,4965.0,4,7719,122.852397532,86.93840028689999,638,4965,133.50442389067382,80.65830032348633,981
4060,4183,Turkey,Russia,58190.0,81537.0,31,58190,994.2034945215138,748.3735034742435,7656,81537,1315.3265714874635,1115.635163702343,11867
4061,4184,Turkey,Rwanda,1701.0,1165.0,2,1701,40.976898,28.8146,163,1165,-1.9686299999999999,30.1395,4859
4062,4185,Turkey,Saudi Arabia,48902.0,29073.0,18,48902,555.6046243485999,433.75686842659997,2949,29073,333.65259908752444,588.0168503571778,19864
4063,4186,Turkey,Serbia,13718.0,8701.0,6,13718,203.87910041290002,149.24269868780002,4075,8701,219.6008040101,102.99889959219999,4583
4064,4187,Turkey,Singapore,1701.0,3316.0,3,1701,40.976898,28.8146,163,3316,1.35019,103.994003,22
4065,4188,Turkey,Slovenia,1701.0,1569.0,2,1701,40.976898,28.8146,163,1569,46.223701,14.4576,1273
4066,4189,Turkey,South Africa,1701.0,813.0,1,1701,40.976898,28.8146,163,813,-26.1392,28.246,5558
4067,4190,Turkey,South Korea,1701.0,3930.0,3,1701,40.976898,28.8146,163,3930,37.46910095214844,126.45099639892578,23
4068,4191,Turkey,Spain,17139.0,8586.0,7,17139,286.681693064,202.69140057379997,1439,8586,283.00335373950196,-10.859705182418823,4451
4069,4192,Turkey,Sudan,1701.0,1175.0,1,1701,40.976898,28.8146,163,1175,15.589500427246096,32.55319976806641,1265
4070,4193,Turkey,Sweden,9425.0,2898.0,6,9425,161.1447978921,114.0953998749,1050,2898,236.618503570556,66.03560066223,917
4071,4194,Turkey,Switzerland,12801.0,10042.0,11,12801,234.9421998921,175.6964018749,1404,10042,282.3349922890625,46.41458027618408,8486
4072,4195,Turkey,Tajikistan,1701.0,2979.0,3,1701,40.976898,28.8146,163,2979,38.543300628699996,68.8249969482,2575
4073,4196,Turkey,Tanzania,3402.0,2357.0,2,3402,81.953796,57.6292,326,2357,-10.30751998077,76.27710003760001,3114
4074,4197,Turkey,Thailand,1701.0,3885.0,2,1701,40.976898,28.8146,163,3885,13.681099891662598,100.74700164794922,5
4075,4198,Turkey,Tunisia,1701.0,287.0,2,1701,40.976898,28.8146,163,287,36.85100173950195,10.22719955444336,22
4076,4200,Turkey,Turkmenistan,1701.0,2976.0,2,1701,40.976898,28.8146,163,2976,37.986801,58.361000000000004,692
4077,4201,Turkey,Ukraine,25773.0,29641.0,20,25773,368.478896128,261.3098011476,2063,29641,441.17100524902344,287.24810218811035,5739
4078,4202,Turkey,United Arab Emirates,12036.0,8746.0,8,12036,163.75099906399998,116.24760057379999,950,8746,100.26720046998477,220.8970985412621,323
4079,4203,Turkey,United Kingdom,113270.0,22688.0,89,113270,1700.1096924606004,1290.8041105398,5021,22688,2382.5441908634048,-80.28445102768119,13849
4080,4204,Turkey,United States,8505.0,18375.0,10,8505,204.88449,144.07299999999998,815,18375,185.48980186553223,-452.8889003164844,1219
4081,4205,Turkey,Uzbekistan,1701.0,2983.0,2,1701,40.976898,28.8146,163,2983,41.257900238000005,69.2811965942,1417
4082,4206,Turkey,Yemen,1701.0,3980.0,1,1701,40.976898,28.8146,163,3980,15.476300239562988,44.21969985961914,7216
4083,4207,Turkmenistan,Azerbaijan,2976.0,2922.0,2,2976,37.986801,58.361000000000004,692,2922,40.46749877929688,50.04669952392578,10
4084,4208,Turkmenistan,Belarus,2976.0,2954.0,1,2976,37.986801,58.361000000000004,692,2954,53.882499694824,28.030700683594,670
4085,4209,Turkmenistan,China,2976.0,3399.0,1,2976,37.986801,58.361000000000004,692,3399,43.90710067749024,87.47419738769531,2125
4086,4210,Turkmenistan,Germany,2976.0,340.0,1,2976,37.986801,58.361000000000004,692,340,50.033333,8.570556,364
4087,4211,Turkmenistan,India,5952.0,6174.0,2,5952,75.973602,116.72200000000001,1384,6174,60.276100448600005,151.9004062461,1533
4088,4212,Turkmenistan,Russia,2976.0,4029.0,2,2976,37.986801,58.361000000000004,692,4029,55.40879821777344,37.90629959106445,588
4089,4213,Turkmenistan,Turkey,2976.0,1701.0,2,2976,37.986801,58.361000000000004,692,1701,40.976898,28.8146,163
4090,4214,Turkmenistan,United Arab Emirates,2976.0,2188.0,2,2976,37.986801,58.361000000000004,692,2188,25.252799987800003,55.3643989563,62
4091,4215,Turkmenistan,United Kingdom,5952.0,976.0,2,5952,75.973602,116.72200000000001,1384,976,103.9244993835,-2.20997094728,410
4092,4216,Turks and Caicos Islands,Bahamas,1754.0,1953.0,3,1754,21.77359962463379,-72.26589965820312,15,1953,25.0389995575,-77.46620178219999,16
4093,4217,Turks and Caicos Islands,Canada,3508.0,339.0,3,3508,43.54719924926758,-144.53179931640625,30,339,89.1478004456,-153.3713989258,687
4094,4218,Turks and Caicos Islands,Dominican Republic,5262.0,5287.0,3,5262,65.32079887390137,-216.79769897460938,45,5287,57.59370040893512,-210.84359741210955,639
4095,4219,Turks and Caicos Islands,Haiti,3508.0,3792.0,3,3508,43.54719924926758,-144.53179931640625,30,3792,38.31299992370605,-144.4872053569336,132
4096,4220,Turks and Caicos Islands,Jamaica,1754.0,1779.0,1,1754,21.77359962463379,-72.26589965820312,15,1779,17.935699462890625,-76.7874984741211,10
4097,4221,Turks and Caicos Islands,Puerto Rico,1754.0,2890.0,1,1754,21.77359962463379,-72.26589965820312,15,2890,18.4393997192,-66.0018005371,9
4098,4223,Turks and Caicos Islands,United States,14032.0,29295.0,14,14032,174.1887969970703,-578.127197265625,120,29295,291.1092017603272,-636.8937076817383,2476
4099,4224,Tuvalu,Fiji,4077.0,1961.0,1,4077,-8.525,179.195999,9,1961,-18.04330062866211,178.5590057373047,17
4100,4225,Uganda,Belgium,1187.0,302.0,4,1187,0.042386,32.443501,3782,302,50.9014015198,4.48443984985,184
4101,4226,Uganda,Burundi,1187.0,1120.0,1,1187,0.042386,32.443501,3782,1120,-3.3240199089050293,29.318500518798828,2582
4102,4227,Uganda,Egypt,1187.0,1128.0,1,1187,0.042386,32.443501,3782,1128,30.12190055847168,31.40559959411621,382
4103,4228,Uganda,Eritrea,1187.0,3967.0,1,1187,0.042386,32.443501,3782,3967,15.291899681091307,38.91070175170898,7661
4104,4229,Uganda,Ethiopia,1187.0,1107.0,1,1187,0.042386,32.443501,3782,1107,8.97789001465,38.7993011475,7630
4105,4230,Uganda,Kenya,1187.0,4059.0,3,1187,0.042386,32.443501,3782,4059,-1.31923997402,36.9277992249,5330
4106,4231,Uganda,Netherlands,1187.0,580.0,3,1187,0.042386,32.443501,3782,580,52.308601,4.76389,-11
4107,4232,Uganda,Qatar,1187.0,11051.0,1,1187,0.042386,32.443501,3782,11051,25.273056,51.608056,13
4108,4233,Uganda,Rwanda,1187.0,1165.0,5,1187,0.042386,32.443501,3782,1165,-1.9686299999999999,30.1395,4859
4109,4234,Uganda,Somalia,1187.0,5687.0,1,1187,0.042386,32.443501,3782,5687,2.014440059661865,45.3046989440918,29
4110,4235,Uganda,South Africa,1187.0,813.0,1,1187,0.042386,32.443501,3782,813,-26.1392,28.246,5558
4111,4236,Uganda,South Sudan,1187.0,1173.0,1,1187,0.042386,32.443501,3782,1173,4.87201023102,31.601100921599997,1513
4112,4237,Uganda,Tanzania,2374.0,2357.0,4,2374,0.084772,64.887002,7564,2357,-10.30751998077,76.27710003760001,3114
4113,4238,Uganda,Turkey,1187.0,1701.0,1,1187,0.042386,32.443501,3782,1701,40.976898,28.8146,163
4114,4240,Uganda,United Arab Emirates,1187.0,2188.0,1,1187,0.042386,32.443501,3782,2188,25.252799987800003,55.3643989563,62
4115,4241,Uganda,United Kingdom,1187.0,507.0,2,1187,0.042386,32.443501,3782,507,51.4706,-0.461941,83
4116,4242,Ukraine,Armenia,5880.0,7928.0,2,5880,98.70220184326172,65.99530029296875,908,7928,80.2946014404,88.7918014526,5676
4117,4243,Ukraine,Austria,17877.0,8065.0,10,17877,244.86630249023438,156.91790199279785,2659,8065,240.55149078369,82.84850120544502,3000
4118,4244,Ukraine,Azerbaijan,2939.0,2922.0,3,2939,50.34500122070313,30.89469909667969,427,2922,40.46749877929688,50.04669952392578,10
4119,4245,Ukraine,Belarus,2939.0,2954.0,2,2939,50.34500122070313,30.89469909667969,427,2954,53.882499694824,28.030700683594,670
4120,4246,Ukraine,Belgium,2939.0,302.0,2,2939,50.34500122070313,30.89469909667969,427,302,50.9014015198,4.48443984985,184
4121,4247,Ukraine,Cyprus,20820.0,7182.0,6,20820,294.9846426367188,190.0089411138916,3556,7182,209.25059509277344,201.74940490722653,48
4122,4248,Ukraine,Czech Republic,2939.0,1587.0,3,2939,50.34500122070313,30.89469909667969,427,1587,50.1008,14.26,1247
4123,4249,Ukraine,Estonia,2939.0,415.0,1,2939,50.34500122070313,30.89469909667969,427,415,59.41329956049999,24.8327999115,131
4124,4250,Ukraine,Finland,2939.0,421.0,1,2939,50.34500122070313,30.89469909667969,427,421,60.317199707031,24.963300704956,179
4125,4251,Ukraine,France,5878.0,2736.0,3,5878,100.69000244140626,61.78939819335938,854,2736,92.6711994893,9.76586990356,404
4126,4252,Ukraine,Georgia,20810.0,23833.0,7,20810,295.459744107666,205.57754272216798,3275,23833,251.4788017271,258.9569053651,4022
4127,4253,Ukraine,Germany,29426.0,7151.0,12,29426,496.36622420532234,300.3683188555908,6147,7151,497.89953738669993,101.60937549389998,9663
4128,4254,Ukraine,Greece,14701.0,12292.0,5,14701,249.51054443115237,160.87573760742188,2659,12292,188.13759994508945,124.1263999939205,770
4129,4255,Ukraine,Hungary,2944.0,1489.0,1,2944,50.40194,30.451940000000004,587,1489,47.429759999999995,19.261093,495
4130,4256,Ukraine,Israel,22921.0,9540.0,7,22921,292.2576333864746,186.98137939465332,3903,9540,192.06838989257815,209.32019805908203,810
4131,4257,Ukraine,Italy,26485.0,13884.0,10,26485,451.0888836621094,249.41237914550786,6739,13884,393.6477596,105.58462780000002,3064
4132,4258,Ukraine,Jordan,2939.0,2170.0,1,2939,50.34500122070313,30.89469909667969,427,2170,31.7226009369,35.9931983948,2395
4133,4259,Ukraine,Kazakhstan,5878.0,5818.0,4,5878,100.69000244140626,61.78939819335938,854,5818,94.37430191040039,148.5074005126953,3399
4134,4260,Ukraine,Latvia,2939.0,3953.0,2,2939,50.34500122070313,30.89469909667969,427,3953,56.92359924316406,23.971099853515625,36
4135,4261,Ukraine,Lithuania,5883.0,7918.0,2,5883,100.74694122070314,61.346639096679695,1014,7918,109.268204,50.571602,1296
4136,4262,Ukraine,Moldova,2939.0,1735.0,1,2939,50.34500122070313,30.89469909667969,427,1735,46.92770004272461,28.93099975585937,399
4137,4263,Ukraine,Netherlands,2939.0,580.0,2,2939,50.34500122070313,30.89469909667969,427,580,52.308601,4.76389,-11
4138,4264,Ukraine,Norway,2939.0,644.0,1,2939,50.34500122070313,30.89469909667969,427,644,60.121,11.0502,681
4139,4265,Ukraine,Poland,17880.0,3387.0,6,17880,246.91104186767578,152.2692407965088,2765,3387,259.1370960204,102.9484005736,2443
4140,4266,Ukraine,Portugal,2939.0,1638.0,2,2939,50.34500122070313,30.89469909667969,427,1638,38.7813,-9.13592,374
4141,4267,Ukraine,Russia,81848.0,79894.0,39,81848,1157.8629925488028,779.9100846050948,12075,79894,1327.2972545824655,943.2981512542053,12341
4142,4268,Ukraine,Spain,23539.0,9657.0,11,23539,401.86582366210945,231.95211821777346,5184,9657,313.891228305,-11.420370184700001,3647
4143,4269,Ukraine,Switzerland,5878.0,3343.0,3,5878,100.69000244140626,61.78939819335938,854,3343,93.70279714453125,14.658120138092041,2827
4144,4270,Ukraine,Thailand,2939.0,3885.0,1,2939,50.34500122070313,30.89469909667969,427,3885,13.681099891662598,100.74700164794922,5
4145,4271,Ukraine,Turkey,32580.0,27461.0,20,32580,491.51600646972656,318.14280128479004,6166,27461,405.37759712799993,292.1103021476,2240
4146,4273,Ukraine,United Arab Emirates,32806.0,37368.0,10,32806,439.9423452734376,301.6537413000488,4383,37368,226.50906769483828,498.28176679248276,910
4147,4274,Ukraine,United Kingdom,8822.0,1501.0,3,8822,151.09194244140627,92.24133819335938,1441,1501,154.49340063891603,-1.0205520118656157,811
4148,4275,Ukraine,United States,2939.0,3797.0,1,2939,50.34500122070313,30.89469909667969,427,3797,40.63980103,-73.77890015,13
4149,4276,Ukraine,Uzbekistan,2939.0,2983.0,1,2939,50.34500122070313,30.89469909667969,427,2983,41.257900238000005,69.2811965942,1417
4150,4277,United Arab Emirates,Afghanistan,12452.0,6151.0,7,12452,75.4019559756,165.8901869126,238,6151,100.63759824719239,204.27240720849613,15091
4151,4278,United Arab Emirates,Algeria,2188.0,210.0,2,2188,25.252799987800003,55.3643989563,62,210,36.691001892089844,3.215409994125366,82
4152,4279,United Arab Emirates,Angola,2188.0,951.0,2,2188,25.252799987800003,55.3643989563,62,951,-8.858369999999999,13.2312,243
4153,4280,United Arab Emirates,Armenia,4379.0,7928.0,2,4379,50.58139991760957,110.8815994262707,173,7928,80.2946014404,88.7918014526,5676
4154,4281,United Arab Emirates,Australia,15298.0,23412.0,16,15298,175.13000106815042,386.12419509888286,486,23412,-237.50829978552247,999.6550211694338,1010
4155,4282,United Arab Emirates,Austria,2188.0,1613.0,2,2188,25.252799987800003,55.3643989563,62,1613,48.110298156738004,16.569700241089002,600
4156,4283,United Arab Emirates,Azerbaijan,2188.0,2922.0,2,2188,25.252799987800003,55.3643989563,62,2922,40.46749877929688,50.04669952392578,10
4157,4284,United Arab Emirates,Bahrain,14634.0,8228.0,15,14634,99.91075648218477,220.69408858496212,375,8228,105.08319854736328,202.53439331054688,24
4158,4285,United Arab Emirates,Bangladesh,23380.0,24583.0,10,23380,200.17795695216952,441.5911871262242,698,24583,188.20523860131837,730.3668490610352,226
4159,4286,United Arab Emirates,Belarus,2179.0,2954.0,2,2179,24.433000564575195,54.651100158691406,88,2954,53.882499694824,28.030700683594,670
4160,4287,United Arab Emirates,Belgium,2179.0,302.0,3,2179,24.433000564575195,54.651100158691406,88,302,50.9014015198,4.48443984985,184
4161,4288,United Arab Emirates,Brazil,6555.0,7688.0,3,6555,74.9386005401752,165.3798980712914,212,7688,-69.68111228938633,-136.19667053222577,4946
4162,4289,United Arab Emirates,Brunei,2188.0,3272.0,1,2188,25.252799987800003,55.3643989563,62,3272,4.944200038909912,114.9280014038086,73
4163,4290,United Arab Emirates,Bulgaria,8076.0,1194.0,1,8076,24.896356,55.161389,114,1194,42.696693420410156,23.411436080932614,1742
4164,4291,United Arab Emirates,Canada,4367.0,386.0,3,4367,49.6858005523752,110.0154991149914,150,386,87.3544006348,-159.26119995119998,1138
4165,4292,United Arab Emirates,China,15289.0,23687.0,16,15289,174.3102016449256,385.41089630127425,512,23687,221.51984830014652,796.9551676765625,8836
4166,4293,United Arab Emirates,Cyprus,4367.0,2394.0,3,4367,49.6858005523752,110.0154991149914,150,2394,69.75019836425781,67.24980163574217,16
4167,4294,United Arab Emirates,Czech Republic,2188.0,1587.0,2,2188,25.252799987800003,55.3643989563,62,1587,50.1008,14.26,1247
4168,4295,United Arab Emirates,Denmark,2188.0,609.0,2,2188,25.252799987800003,55.3643989563,62,609,55.617900848389,12.656000137328999,17
4169,4296,United Arab Emirates,Djibouti,2188.0,4119.0,1,2188,25.252799987800003,55.3643989563,62,4119,11.547300338745115,43.15950012207031,49
4170,4297,United Arab Emirates,Egypt,15319.0,24130.0,11,15319,176.25300025941348,387.4486999511742,656,24130,205.5903785554006,216.36437528999005,2582
4171,4298,United Arab Emirates,Ethiopia,2188.0,1107.0,3,2188,25.252799987800003,55.3643989563,62,1107,8.97789001465,38.7993011475,7630
4172,4299,United Arab Emirates,France,8743.0,5453.0,7,8743,100.1914005279752,220.7442970275914,274,5453,187.40955348929998,17.39698090356,1617
4173,4300,United Arab Emirates,Georgia,2188.0,3973.0,1,2188,25.252799987800003,55.3643989563,62,3973,41.6692008972,44.95470047,1624
4174,4301,United Arab Emirates,Germany,17468.0,2755.0,23,17468,198.7432022095008,440.06199645996566,600,2755,405.54337361132804,77.5228017515869,4171
4175,4302,United Arab Emirates,Ghana,2188.0,248.0,1,2188,25.252799987800003,55.3643989563,62,248,5.605189800262451,-0.16678600013256073,205
4176,4303,United Arab Emirates,Greece,4367.0,7882.0,3,4367,49.6858005523752,110.0154991149914,150,7882,75.8728027344,47.888999938999994,616
4177,4304,United Arab Emirates,Hong Kong,4367.0,6154.0,4,4367,49.6858005523752,110.0154991149914,150,6154,44.617802000000005,227.830002,56
4178,4305,United Arab Emirates,Hungary,8076.0,1489.0,1,8076,24.896356,55.161389,114,1489,47.429759999999995,19.261093,495
4179,4306,United Arab Emirates,India,90554.0,114297.0,81,90554,926.6890596286246,2044.244084007338,4073,114297,624.739869897286,2826.2794723109737,22088
4180,4307,United Arab Emirates,Indonesia,4367.0,6550.0,5,4367,49.6858005523752,110.0154991149914,150,6550,-12.2511396408,213.31199646,68
4181,4308,United Arab Emirates,Iran,41566.0,59122.0,23,41566,478.46680068978884,1051.1081886291654,1426,59122,586.0350952147285,1024.8290023803352,46113
4182,4309,United Arab Emirates,Iraq,26241.0,51991.0,15,26241,300.8774013519639,662.8440971374571,1018,51991,399.6890546784318,541.705076413252,7098
4183,4310,United Arab Emirates,Ireland,4367.0,1198.0,4,4367,49.6858005523752,110.0154991149914,150,1198,106.842598,-12.54014,484
4184,4311,United Arab Emirates,Italy,10922.0,7709.0,8,10922,124.6244010925504,275.3953971862828,362,7709,220.36705460000002,54.2858978,1569
4185,4312,United Arab Emirates,Japan,8743.0,10909.0,8,8743,100.1914005279752,220.7442970275914,274,10909,141.5090021861117,555.7960054698984,343
4186,4313,United Arab Emirates,Jordan,14634.0,8680.0,9,14634,99.91075648218477,220.69408858496212,375,8680,126.8904037476,143.9727935792,9580
4187,4314,United Arab Emirates,Kazakhstan,10931.0,14550.0,7,10931,124.8518009185791,275.8538017272949,509,14550,231.1128044128418,366.4936981201172,8183
4188,4315,United Arab Emirates,Kenya,8746.0,13322.0,9,8746,100.26720046998477,220.8970985412621,323,13322,-7.992550015443788,150.37759780897733,16190
4189,4316,United Arab Emirates,Kuwait,14634.0,8704.0,12,14634,99.91075648218477,220.69408858496212,375,8704,116.90640258789062,191.87559509277344,824
4190,4317,United Arab Emirates,Kyrgyzstan,2188.0,2912.0,1,2188,25.252799987800003,55.3643989563,62,2912,43.0612983704,74.4776000977,2058
4191,4318,United Arab Emirates,Lebanon,14634.0,8708.0,6,14634,99.91075648218477,220.69408858496212,375,8708,135.28359985351562,141.95359802246094,348
4192,4319,United Arab Emirates,Libya,2188.0,1157.0,1,2188,25.252799987800003,55.3643989563,62,1157,32.6635017395,13.159000396700002,263
4193,4320,United Arab Emirates,Macedonia,2188.0,1737.0,1,2188,25.252799987800003,55.3643989563,62,1737,41.961601,21.621401000000002,781
4194,4321,United Arab Emirates,Malaysia,12443.0,9912.0,8,12443,74.5821565523752,165.1768881149914,264,9912,8.236739873885998,305.12999725340995,207
