,src,iso_code,region,trg,weights,days_since_100_cases_in_China_2019
16093,Tunisia,TUN,Africa,Libya,1.0,67 days 00:00:00.000000000
16094,Tunisia,TUN,Africa,Luxembourg,1.0,67 days 00:00:00.000000000
16095,Tunisia,TUN,Africa,Mali,1.0,67 days 00:00:00.000000000
16096,Tunisia,TUN,Africa,Malta,1.0,67 days 00:00:00.000000000
16097,Tunisia,TUN,Africa,Mauritania,1.0,67 days 00:00:00.000000000
16098,Tunisia,TUN,Africa,Morocco,1.0,67 days 00:00:00.000000000
16099,Tunisia,TUN,Africa,Netherlands,1.0,67 days 00:00:00.000000000
16100,Tunisia,TUN,Africa,Portugal,1.0,67 days 00:00:00.000000000
16101,Tunisia,TUN,Africa,Qatar,1.0,67 days 00:00:00.000000000
16102,Tunisia,TUN,Africa,Russian Federation,1.0,67 days 00:00:00.000000000
16103,Tunisia,TUN,Africa,Saudi Arabia,1.0,67 days 00:00:00.000000000
16104,Tunisia,TUN,Africa,Senegal,1.0,67 days 00:00:00.000000000
16105,Tunisia,TUN,Africa,Serbia,1.0,67 days 00:00:00.000000000
16106,Tunisia,TUN,Africa,Spain,1.0,67 days 00:00:00.000000000
16107,Tunisia,TUN,Africa,Switzerland,1.0,67 days 00:00:00.000000000
16108,Tunisia,TUN,Africa,Turkey,1.0,67 days 00:00:00.000000000
16109,Tunisia,TUN,Africa,United Arab Emirates,1.0,67 days 00:00:00.000000000
16110,Tunisia,TUN,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,67 days 00:00:00.000000000
16141,Turkey,TUR,Asia,Afghanistan,1.0,61 days 00:00:00.000000000
16142,Turkey,TUR,Asia,Albania,1.0,61 days 00:00:00.000000000
16143,Turkey,TUR,Asia,Algeria,1.0,61 days 00:00:00.000000000
16144,Turkey,TUR,Asia,Austria,1.0,61 days 00:00:00.000000000
16145,Turkey,TUR,Asia,Azerbaijan,1.0,61 days 00:00:00.000000000
16146,Turkey,TUR,Asia,Bahrain,1.0,61 days 00:00:00.000000000
16147,Turkey,TUR,Asia,Bangladesh,1.0,61 days 00:00:00.000000000
16148,Turkey,TUR,Asia,Belarus,1.0,61 days 00:00:00.000000000
16149,Turkey,TUR,Asia,Belgium,1.0,61 days 00:00:00.000000000
16150,Turkey,TUR,Asia,Bosnia and Herzegovina,1.0,61 days 00:00:00.000000000
16151,Turkey,TUR,Asia,Brazil,1.0,61 days 00:00:00.000000000
16152,Turkey,TUR,Asia,Bulgaria,1.0,61 days 00:00:00.000000000
16153,Turkey,TUR,Asia,Cameroon,1.0,61 days 00:00:00.000000000
16154,Turkey,TUR,Asia,Canada,1.0,61 days 00:00:00.000000000
16155,Turkey,TUR,Asia,China,1.0,61 days 00:00:00.000000000
16156,Turkey,TUR,Asia,"Congo, Democratic Republic of the",1.0,61 days 00:00:00.000000000
16157,Turkey,TUR,Asia,Croatia,1.0,61 days 00:00:00.000000000
16158,Turkey,TUR,Asia,Cyprus,1.0,61 days 00:00:00.000000000
16159,Turkey,TUR,Asia,Czechia,1.0,61 days 00:00:00.000000000
16160,Turkey,TUR,Asia,Denmark,1.0,61 days 00:00:00.000000000
16161,Turkey,TUR,Asia,Djibouti,1.0,61 days 00:00:00.000000000
16162,Turkey,TUR,Asia,Egypt,1.0,61 days 00:00:00.000000000
16163,Turkey,TUR,Asia,Estonia,1.0,61 days 00:00:00.000000000
16164,Turkey,TUR,Asia,Ethiopia,1.0,61 days 00:00:00.000000000
16165,Turkey,TUR,Asia,Finland,1.0,61 days 00:00:00.000000000
16166,Turkey,TUR,Asia,France,1.0,61 days 00:00:00.000000000
16167,Turkey,TUR,Asia,Georgia,1.0,61 days 00:00:00.000000000
16168,Turkey,TUR,Asia,Germany,1.0,61 days 00:00:00.000000000
16169,Turkey,TUR,Asia,Ghana,1.0,61 days 00:00:00.000000000
16170,Turkey,TUR,Asia,Greece,1.0,61 days 00:00:00.000000000
16171,Turkey,TUR,Asia,Hong Kong,1.0,61 days 00:00:00.000000000
16172,Turkey,TUR,Asia,Hungary,1.0,61 days 00:00:00.000000000
16173,Turkey,TUR,Asia,India,1.0,61 days 00:00:00.000000000
16174,Turkey,TUR,Asia,Iran (Islamic Republic of),1.0,61 days 00:00:00.000000000
16175,Turkey,TUR,Asia,Iraq,1.0,61 days 00:00:00.000000000
16176,Turkey,TUR,Asia,Ireland,1.0,61 days 00:00:00.000000000
16177,Turkey,TUR,Asia,Israel,1.0,61 days 00:00:00.000000000
16178,Turkey,TUR,Asia,Italy,1.0,61 days 00:00:00.000000000
16179,Turkey,TUR,Asia,Japan,1.0,61 days 00:00:00.000000000
16180,Turkey,TUR,Asia,Jordan,1.0,61 days 00:00:00.000000000
16181,Turkey,TUR,Asia,Kazakhstan,1.0,61 days 00:00:00.000000000
16182,Turkey,TUR,Asia,Kenya,1.0,61 days 00:00:00.000000000
16183,Turkey,TUR,Asia,Kuwait,1.0,61 days 00:00:00.000000000
16184,Turkey,TUR,Asia,Kyrgyzstan,1.0,61 days 00:00:00.000000000
16185,Turkey,TUR,Asia,Latvia,1.0,61 days 00:00:00.000000000
16186,Turkey,TUR,Asia,Lebanon,1.0,61 days 00:00:00.000000000
16187,Turkey,TUR,Asia,Libya,1.0,61 days 00:00:00.000000000
16188,Turkey,TUR,Asia,Lithuania,1.0,61 days 00:00:00.000000000
16189,Turkey,TUR,Asia,Luxembourg,1.0,61 days 00:00:00.000000000
16190,Turkey,TUR,Asia,North Macedonia,1.0,61 days 00:00:00.000000000
16191,Turkey,TUR,Asia,Malaysia,1.0,61 days 00:00:00.000000000
16192,Turkey,TUR,Asia,Maldives,1.0,61 days 00:00:00.000000000
16193,Turkey,TUR,Asia,Malta,1.0,61 days 00:00:00.000000000
16194,Turkey,TUR,Asia,"Moldova, Republic of",1.0,61 days 00:00:00.000000000
16195,Turkey,TUR,Asia,Montenegro,1.0,61 days 00:00:00.000000000
16196,Turkey,TUR,Asia,Morocco,1.0,61 days 00:00:00.000000000
16197,Turkey,TUR,Asia,Nepal,1.0,61 days 00:00:00.000000000
16198,Turkey,TUR,Asia,Netherlands,1.0,61 days 00:00:00.000000000
16199,Turkey,TUR,Asia,Niger,1.0,61 days 00:00:00.000000000
16200,Turkey,TUR,Asia,Nigeria,1.0,61 days 00:00:00.000000000
16201,Turkey,TUR,Asia,Norway,1.0,61 days 00:00:00.000000000
16202,Turkey,TUR,Asia,Oman,1.0,61 days 00:00:00.000000000
16203,Turkey,TUR,Asia,Pakistan,1.0,61 days 00:00:00.000000000
16204,Turkey,TUR,Asia,Panama,1.0,61 days 00:00:00.000000000
16205,Turkey,TUR,Asia,Poland,1.0,61 days 00:00:00.000000000
16206,Turkey,TUR,Asia,Portugal,1.0,61 days 00:00:00.000000000
16207,Turkey,TUR,Asia,Qatar,1.0,61 days 00:00:00.000000000
16208,Turkey,TUR,Asia,Romania,1.0,61 days 00:00:00.000000000
16209,Turkey,TUR,Asia,Russian Federation,1.0,61 days 00:00:00.000000000
16210,Turkey,TUR,Asia,Rwanda,1.0,61 days 00:00:00.000000000
16211,Turkey,TUR,Asia,Saudi Arabia,1.0,61 days 00:00:00.000000000
16212,Turkey,TUR,Asia,Serbia,1.0,61 days 00:00:00.000000000
16213,Turkey,TUR,Asia,Singapore,1.0,61 days 00:00:00.000000000
16214,Turkey,TUR,Asia,Slovenia,1.0,61 days 00:00:00.000000000
16215,Turkey,TUR,Asia,South Africa,1.0,61 days 00:00:00.000000000
16216,Turkey,TUR,Asia,"Korea, Republic of",1.0,61 days 00:00:00.000000000
16217,Turkey,TUR,Asia,Spain,1.0,61 days 00:00:00.000000000
16218,Turkey,TUR,Asia,Sudan,1.0,61 days 00:00:00.000000000
16219,Turkey,TUR,Asia,Sweden,1.0,61 days 00:00:00.000000000
16220,Turkey,TUR,Asia,Switzerland,1.0,61 days 00:00:00.000000000
16221,Turkey,TUR,Asia,Tajikistan,1.0,61 days 00:00:00.000000000
16222,Turkey,TUR,Asia,"Tanzania, United Republic of",1.0,61 days 00:00:00.000000000
16223,Turkey,TUR,Asia,Thailand,1.0,61 days 00:00:00.000000000
16224,Turkey,TUR,Asia,Tunisia,1.0,61 days 00:00:00.000000000
16225,Turkey,TUR,Asia,Turkmenistan,1.0,61 days 00:00:00.000000000
16226,Turkey,TUR,Asia,Ukraine,1.0,61 days 00:00:00.000000000
16227,Turkey,TUR,Asia,United Arab Emirates,1.0,61 days 00:00:00.000000000
16228,Turkey,TUR,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,61 days 00:00:00.000000000
16229,Turkey,TUR,Asia,United States of America,1.0,61 days 00:00:00.000000000
16230,Turkey,TUR,Asia,Uzbekistan,1.0,61 days 00:00:00.000000000
16231,Turkey,TUR,Asia,Yemen,1.0,61 days 00:00:00.000000000
16778,Turkmenistan,TKM,Asia,Azerbaijan,1.0,999 days 00:00:00.000000000
16779,Turkmenistan,TKM,Asia,Belarus,1.0,999 days 00:00:00.000000000
16780,Turkmenistan,TKM,Asia,China,1.0,999 days 00:00:00.000000000
16781,Turkmenistan,TKM,Asia,Germany,1.0,999 days 00:00:00.000000000
16782,Turkmenistan,TKM,Asia,India,1.0,999 days 00:00:00.000000000
16783,Turkmenistan,TKM,Asia,Russian Federation,1.0,999 days 00:00:00.000000000
16784,Turkmenistan,TKM,Asia,Turkey,1.0,999 days 00:00:00.000000000
16785,Turkmenistan,TKM,Asia,United Arab Emirates,1.0,999 days 00:00:00.000000000
16786,Turkmenistan,TKM,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,999 days 00:00:00.000000000
16814,Turks and Caicos Islands,TCA,Americas,Bahamas,1.0,999 days 00:00:00.000000000
16815,Turks and Caicos Islands,TCA,Americas,Canada,1.0,999 days 00:00:00.000000000
16816,Turks and Caicos Islands,TCA,Americas,Dominican Republic,1.0,999 days 00:00:00.000000000
16817,Turks and Caicos Islands,TCA,Americas,Haiti,1.0,999 days 00:00:00.000000000
16818,Turks and Caicos Islands,TCA,Americas,Jamaica,1.0,999 days 00:00:00.000000000
16819,Turks and Caicos Islands,TCA,Americas,Puerto Rico,1.0,999 days 00:00:00.000000000
16820,Turks and Caicos Islands,TCA,Americas,United States of America,1.0,999 days 00:00:00.000000000
16821,Tuvalu,TUV,Oceania,Fiji,1.0,999 days 00:00:00.000000000
16822,Uganda,UGA,Africa,Belgium,1.0,111 days 00:00:00.000000000
16823,Uganda,UGA,Africa,Burundi,1.0,111 days 00:00:00.000000000
16824,Uganda,UGA,Africa,Egypt,1.0,111 days 00:00:00.000000000
16825,Uganda,UGA,Africa,Eritrea,1.0,111 days 00:00:00.000000000
16826,Uganda,UGA,Africa,Ethiopia,1.0,111 days 00:00:00.000000000
16827,Uganda,UGA,Africa,Kenya,1.0,111 days 00:00:00.000000000
16828,Uganda,UGA,Africa,Netherlands,1.0,111 days 00:00:00.000000000
16829,Uganda,UGA,Africa,Qatar,1.0,111 days 00:00:00.000000000
16830,Uganda,UGA,Africa,Rwanda,1.0,111 days 00:00:00.000000000
16831,Uganda,UGA,Africa,Somalia,1.0,111 days 00:00:00.000000000
16832,Uganda,UGA,Africa,South Africa,1.0,111 days 00:00:00.000000000
16833,Uganda,UGA,Africa,South Sudan,1.0,111 days 00:00:00.000000000
16834,Uganda,UGA,Africa,"Tanzania, United Republic of",1.0,111 days 00:00:00.000000000
16835,Uganda,UGA,Africa,Turkey,1.0,111 days 00:00:00.000000000
16836,Uganda,UGA,Africa,United Arab Emirates,1.0,111 days 00:00:00.000000000
16837,Uganda,UGA,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,111 days 00:00:00.000000000
16902,Ukraine,UKR,Europe,Armenia,1.0,68 days 00:00:00.000000000
16903,Ukraine,UKR,Europe,Austria,1.0,68 days 00:00:00.000000000
16904,Ukraine,UKR,Europe,Azerbaijan,1.0,68 days 00:00:00.000000000
16905,Ukraine,UKR,Europe,Belarus,1.0,68 days 00:00:00.000000000
16906,Ukraine,UKR,Europe,Belgium,1.0,68 days 00:00:00.000000000
16907,Ukraine,UKR,Europe,Cyprus,1.0,68 days 00:00:00.000000000
16908,Ukraine,UKR,Europe,Czechia,1.0,68 days 00:00:00.000000000
16909,Ukraine,UKR,Europe,Estonia,1.0,68 days 00:00:00.000000000
16910,Ukraine,UKR,Europe,Finland,1.0,68 days 00:00:00.000000000
16911,Ukraine,UKR,Europe,France,1.0,68 days 00:00:00.000000000
16912,Ukraine,UKR,Europe,Georgia,1.0,68 days 00:00:00.000000000
16913,Ukraine,UKR,Europe,Germany,1.0,68 days 00:00:00.000000000
16914,Ukraine,UKR,Europe,Greece,1.0,68 days 00:00:00.000000000
16915,Ukraine,UKR,Europe,Hungary,1.0,68 days 00:00:00.000000000
16916,Ukraine,UKR,Europe,Israel,1.0,68 days 00:00:00.000000000
16917,Ukraine,UKR,Europe,Italy,1.0,68 days 00:00:00.000000000
16918,Ukraine,UKR,Europe,Jordan,1.0,68 days 00:00:00.000000000
16919,Ukraine,UKR,Europe,Kazakhstan,1.0,68 days 00:00:00.000000000
16920,Ukraine,UKR,Europe,Latvia,1.0,68 days 00:00:00.000000000
16921,Ukraine,UKR,Europe,Lithuania,1.0,68 days 00:00:00.000000000
16922,Ukraine,UKR,Europe,"Moldova, Republic of",1.0,68 days 00:00:00.000000000
16923,Ukraine,UKR,Europe,Netherlands,1.0,68 days 00:00:00.000000000
16924,Ukraine,UKR,Europe,Norway,1.0,68 days 00:00:00.000000000
16925,Ukraine,UKR,Europe,Poland,1.0,68 days 00:00:00.000000000
16926,Ukraine,UKR,Europe,Portugal,1.0,68 days 00:00:00.000000000
16927,Ukraine,UKR,Europe,Russian Federation,1.0,68 days 00:00:00.000000000
16928,Ukraine,UKR,Europe,Spain,1.0,68 days 00:00:00.000000000
16929,Ukraine,UKR,Europe,Switzerland,1.0,68 days 00:00:00.000000000
16930,Ukraine,UKR,Europe,Thailand,1.0,68 days 00:00:00.000000000
16931,Ukraine,UKR,Europe,Turkey,1.0,68 days 00:00:00.000000000
16932,Ukraine,UKR,Europe,United Arab Emirates,1.0,68 days 00:00:00.000000000
16933,Ukraine,UKR,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,68 days 00:00:00.000000000
16934,Ukraine,UKR,Europe,United States of America,1.0,68 days 00:00:00.000000000
16935,Ukraine,UKR,Europe,Uzbekistan,1.0,68 days 00:00:00.000000000
17140,United Arab Emirates,ARE,Asia,Afghanistan,1.0,60 days 00:00:00.000000000
17141,United Arab Emirates,ARE,Asia,Algeria,1.0,60 days 00:00:00.000000000
17142,United Arab Emirates,ARE,Asia,Angola,1.0,60 days 00:00:00.000000000
17143,United Arab Emirates,ARE,Asia,Armenia,1.0,60 days 00:00:00.000000000
17144,United Arab Emirates,ARE,Asia,Australia,1.0,60 days 00:00:00.000000000
17145,United Arab Emirates,ARE,Asia,Austria,1.0,60 days 00:00:00.000000000
17146,United Arab Emirates,ARE,Asia,Azerbaijan,1.0,60 days 00:00:00.000000000
17147,United Arab Emirates,ARE,Asia,Bahrain,1.0,60 days 00:00:00.000000000
17148,United Arab Emirates,ARE,Asia,Bangladesh,1.0,60 days 00:00:00.000000000
17149,United Arab Emirates,ARE,Asia,Belarus,1.0,60 days 00:00:00.000000000
17150,United Arab Emirates,ARE,Asia,Belgium,1.0,60 days 00:00:00.000000000
17151,United Arab Emirates,ARE,Asia,Brazil,1.0,60 days 00:00:00.000000000
17152,United Arab Emirates,ARE,Asia,Brunei,1.0,60 days 00:00:00.000000000
17153,United Arab Emirates,ARE,Asia,Bulgaria,1.0,60 days 00:00:00.000000000
17154,United Arab Emirates,ARE,Asia,Canada,1.0,60 days 00:00:00.000000000
17155,United Arab Emirates,ARE,Asia,China,1.0,60 days 00:00:00.000000000
17156,United Arab Emirates,ARE,Asia,Cyprus,1.0,60 days 00:00:00.000000000
17157,United Arab Emirates,ARE,Asia,Czechia,1.0,60 days 00:00:00.000000000
17158,United Arab Emirates,ARE,Asia,Denmark,1.0,60 days 00:00:00.000000000
17159,United Arab Emirates,ARE,Asia,Djibouti,1.0,60 days 00:00:00.000000000
17160,United Arab Emirates,ARE,Asia,Egypt,1.0,60 days 00:00:00.000000000
17161,United Arab Emirates,ARE,Asia,Ethiopia,1.0,60 days 00:00:00.000000000
17162,United Arab Emirates,ARE,Asia,France,1.0,60 days 00:00:00.000000000
17163,United Arab Emirates,ARE,Asia,Georgia,1.0,60 days 00:00:00.000000000
17164,United Arab Emirates,ARE,Asia,Germany,1.0,60 days 00:00:00.000000000
17165,United Arab Emirates,ARE,Asia,Ghana,1.0,60 days 00:00:00.000000000
17166,United Arab Emirates,ARE,Asia,Greece,1.0,60 days 00:00:00.000000000
17167,United Arab Emirates,ARE,Asia,Hong Kong,1.0,60 days 00:00:00.000000000
17168,United Arab Emirates,ARE,Asia,Hungary,1.0,60 days 00:00:00.000000000
17169,United Arab Emirates,ARE,Asia,India,1.0,60 days 00:00:00.000000000
17170,United Arab Emirates,ARE,Asia,Indonesia,1.0,60 days 00:00:00.000000000
17171,United Arab Emirates,ARE,Asia,Iran (Islamic Republic of),1.0,60 days 00:00:00.000000000
17172,United Arab Emirates,ARE,Asia,Iraq,1.0,60 days 00:00:00.000000000
17173,United Arab Emirates,ARE,Asia,Ireland,1.0,60 days 00:00:00.000000000
17174,United Arab Emirates,ARE,Asia,Italy,1.0,60 days 00:00:00.000000000
17175,United Arab Emirates,ARE,Asia,Japan,1.0,60 days 00:00:00.000000000
17176,United Arab Emirates,ARE,Asia,Jordan,1.0,60 days 00:00:00.000000000
17177,United Arab Emirates,ARE,Asia,Kazakhstan,1.0,60 days 00:00:00.000000000
17178,United Arab Emirates,ARE,Asia,Kenya,1.0,60 days 00:00:00.000000000
17179,United Arab Emirates,ARE,Asia,Kuwait,1.0,60 days 00:00:00.000000000
17180,United Arab Emirates,ARE,Asia,Kyrgyzstan,1.0,60 days 00:00:00.000000000
17181,United Arab Emirates,ARE,Asia,Lebanon,1.0,60 days 00:00:00.000000000
17182,United Arab Emirates,ARE,Asia,Libya,1.0,60 days 00:00:00.000000000
17183,United Arab Emirates,ARE,Asia,North Macedonia,1.0,60 days 00:00:00.000000000
17184,United Arab Emirates,ARE,Asia,Malaysia,1.0,60 days 00:00:00.000000000
17185,United Arab Emirates,ARE,Asia,Maldives,1.0,60 days 00:00:00.000000000
17186,United Arab Emirates,ARE,Asia,Malta,1.0,60 days 00:00:00.000000000
17187,United Arab Emirates,ARE,Asia,Mauritius,1.0,60 days 00:00:00.000000000
17188,United Arab Emirates,ARE,Asia,"Moldova, Republic of",1.0,60 days 00:00:00.000000000
17189,United Arab Emirates,ARE,Asia,Morocco,1.0,60 days 00:00:00.000000000
17190,United Arab Emirates,ARE,Asia,Nepal,1.0,60 days 00:00:00.000000000
17191,United Arab Emirates,ARE,Asia,Netherlands,1.0,60 days 00:00:00.000000000
17192,United Arab Emirates,ARE,Asia,Nigeria,1.0,60 days 00:00:00.000000000
17193,United Arab Emirates,ARE,Asia,Oman,1.0,60 days 00:00:00.000000000
17194,United Arab Emirates,ARE,Asia,Pakistan,1.0,60 days 00:00:00.000000000
17195,United Arab Emirates,ARE,Asia,Philippines,1.0,60 days 00:00:00.000000000
17196,United Arab Emirates,ARE,Asia,Poland,1.0,60 days 00:00:00.000000000
17197,United Arab Emirates,ARE,Asia,Portugal,1.0,60 days 00:00:00.000000000
17198,United Arab Emirates,ARE,Asia,Qatar,1.0,60 days 00:00:00.000000000
17199,United Arab Emirates,ARE,Asia,Romania,1.0,60 days 00:00:00.000000000
17200,United Arab Emirates,ARE,Asia,Russian Federation,1.0,60 days 00:00:00.000000000
17201,United Arab Emirates,ARE,Asia,Rwanda,1.0,60 days 00:00:00.000000000
17202,United Arab Emirates,ARE,Asia,Saudi Arabia,1.0,60 days 00:00:00.000000000
17203,United Arab Emirates,ARE,Asia,Senegal,1.0,60 days 00:00:00.000000000
17204,United Arab Emirates,ARE,Asia,Serbia,1.0,60 days 00:00:00.000000000
17205,United Arab Emirates,ARE,Asia,Seychelles,1.0,60 days 00:00:00.000000000
17206,United Arab Emirates,ARE,Asia,Singapore,1.0,60 days 00:00:00.000000000
17207,United Arab Emirates,ARE,Asia,Somalia,1.0,60 days 00:00:00.000000000
17208,United Arab Emirates,ARE,Asia,South Africa,1.0,60 days 00:00:00.000000000
17209,United Arab Emirates,ARE,Asia,"Korea, Republic of",1.0,60 days 00:00:00.000000000
17210,United Arab Emirates,ARE,Asia,South Sudan,1.0,60 days 00:00:00.000000000
17211,United Arab Emirates,ARE,Asia,Spain,1.0,60 days 00:00:00.000000000
17212,United Arab Emirates,ARE,Asia,Sri Lanka,1.0,60 days 00:00:00.000000000
17213,United Arab Emirates,ARE,Asia,Sudan,1.0,60 days 00:00:00.000000000
17214,United Arab Emirates,ARE,Asia,Sweden,1.0,60 days 00:00:00.000000000
17215,United Arab Emirates,ARE,Asia,Switzerland,1.0,60 days 00:00:00.000000000
17216,United Arab Emirates,ARE,Asia,Taiwan,1.0,60 days 00:00:00.000000000
17217,United Arab Emirates,ARE,Asia,Tajikistan,1.0,60 days 00:00:00.000000000
17218,United Arab Emirates,ARE,Asia,"Tanzania, United Republic of",1.0,60 days 00:00:00.000000000
17219,United Arab Emirates,ARE,Asia,Thailand,1.0,60 days 00:00:00.000000000
17220,United Arab Emirates,ARE,Asia,Tunisia,1.0,60 days 00:00:00.000000000
17221,United Arab Emirates,ARE,Asia,Turkey,1.0,60 days 00:00:00.000000000
17222,United Arab Emirates,ARE,Asia,Turkmenistan,1.0,60 days 00:00:00.000000000
17223,United Arab Emirates,ARE,Asia,Uganda,1.0,60 days 00:00:00.000000000
17224,United Arab Emirates,ARE,Asia,Ukraine,1.0,60 days 00:00:00.000000000
17225,United Arab Emirates,ARE,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,60 days 00:00:00.000000000
17226,United Arab Emirates,ARE,Asia,United States of America,1.0,60 days 00:00:00.000000000
17227,United Arab Emirates,ARE,Asia,Uzbekistan,1.0,60 days 00:00:00.000000000
17228,United Arab Emirates,ARE,Asia,Viet Nam,1.0,60 days 00:00:00.000000000
17229,United Arab Emirates,ARE,Asia,Yemen,1.0,60 days 00:00:00.000000000
17230,United Arab Emirates,ARE,Asia,Zambia,1.0,60 days 00:00:00.000000000
17322,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Albania,1.0,48 days 00:00:00.000000000
17323,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Algeria,1.0,48 days 00:00:00.000000000
17324,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Angola,1.0,48 days 00:00:00.000000000
17325,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Antigua and Barbuda,1.0,48 days 00:00:00.000000000
17326,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Argentina,1.0,48 days 00:00:00.000000000
17327,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Austria,1.0,48 days 00:00:00.000000000
17328,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Azerbaijan,1.0,48 days 00:00:00.000000000
17329,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bahamas,1.0,48 days 00:00:00.000000000
17330,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bahrain,1.0,48 days 00:00:00.000000000
17331,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bangladesh,1.0,48 days 00:00:00.000000000
17332,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Barbados,1.0,48 days 00:00:00.000000000
17333,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Belarus,1.0,48 days 00:00:00.000000000
17334,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Belgium,1.0,48 days 00:00:00.000000000
17335,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bermuda,1.0,48 days 00:00:00.000000000
17336,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Brazil,1.0,48 days 00:00:00.000000000
17337,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bulgaria,1.0,48 days 00:00:00.000000000
17338,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Canada,1.0,48 days 00:00:00.000000000
17339,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cabo Verde,1.0,48 days 00:00:00.000000000
17340,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,China,1.0,48 days 00:00:00.000000000
17341,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Croatia,1.0,48 days 00:00:00.000000000
17342,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cuba,1.0,48 days 00:00:00.000000000
17343,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cyprus,1.0,48 days 00:00:00.000000000
17344,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Czechia,1.0,48 days 00:00:00.000000000
17345,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Denmark,1.0,48 days 00:00:00.000000000
17346,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Dominican Republic,1.0,48 days 00:00:00.000000000
17347,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Egypt,1.0,48 days 00:00:00.000000000
17348,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Estonia,1.0,48 days 00:00:00.000000000
